"","ImageNumber","ObjectNumber","BRCA1_Count","rH2AX_Count","Intensity_DAPI","Intensity_BRCA1","MeanIntensity_BRCA1_foci","MeanIntensity_rH2AX_foci","sample","treat","replicate"
"645",21,28,62,2,195.116075960919,63.8705429018009,0.0281942130819597,0.0305077407835449,"FUSClone110","mock","R3"
"646",21,29,6,2,164.871366950916,17.365194299724,0.0319120357259056,0.0337907863625636,"FUSClone110","mock","R3"
"647",21,30,2,1,98.6071264431812,9.3467766076792,0.0293030440807343,0.0241855496540666,"FUSClone110","mock","R3"
"648",21,31,1,1,132.031128923409,10.8166477086488,0.0294012744561769,0.0408184491787796,"FUSClone110","mock","R3"
"649",21,32,11,3,96.32024163194,24.8981309654191,0.0269117788664411,0.0295254304677386,"FUSClone110","mock","R3"
"650",21,33,27,1,120.580270553706,30.5953004485928,0.0257750617099006,0.0317416266771033,"FUSClone110","mock","R3"
"651",22,1,7,0,218.977478328627,19.2109256314579,0.0356513383547225,0,"FUSClone110","mock","R3"
"652",22,2,3,3,187.289464179659,16.7016099698376,0.0277059407767785,0.0340277824212708,"FUSClone110","mock","R3"
"653",22,3,2,6,145.915755407652,11.6621348443441,0.025957677349674,0.0339714907514463,"FUSClone110","mock","R3"
"654",22,4,13,4,211.975265696412,23.0046541788615,0.0287968997789817,0.0354900567107471,"FUSClone110","mock","R3"
"655",22,5,23,9,235.220569857862,30.3904022919014,0.0297063589860695,0.0321994374052012,"FUSClone110","mock","R3"
"656",22,6,4,6,251.361593736103,18.4089419357479,0.0320449123294869,0.0413545041968094,"FUSClone110","mock","R3"
"657",22,7,13,1,254.045854237396,31.2110783110838,0.0304976380418468,0.0399786371272057,"FUSClone110","mock","R3"
"658",22,8,17,3,265.350332681322,31.5938356134575,0.0277397839657768,0.031709095325183,"FUSClone110","mock","R3"
"659",22,9,32,4,327.175464387517,47.2378884537611,0.0266718133576259,0.0338692600923403,"FUSClone110","mock","R3"
"660",22,10,7,7,207.195071946131,27.1085071079433,0.0361968231646719,0.0316147530931861,"FUSClone110","mock","R3"
"661",22,11,34,8,273.753536933335,39.2244147253223,0.026604570472909,0.0370783140513319,"FUSClone110","mock","R3"
"662",22,12,17,5,192.579599189805,27.7042040822562,0.0238949294457314,0.0333799035152928,"FUSClone110","mock","R3"
"663",22,13,17,6,218.627955186646,31.6031131015625,0.0262434197901982,0.0363975089855018,"FUSClone110","mock","R3"
"664",22,14,29,3,281.957702833926,48.0042576268315,0.0255327775505896,0.0325290695918673,"FUSClone110","mock","R3"
"665",22,15,21,6,184.51809016848,27.3404595053289,0.0267747726973801,0.0315562354036221,"FUSClone110","mock","R3"
"666",22,16,26,7,229.555947839515,33.4937364135403,0.0257583097486017,0.0273716539593379,"FUSClone110","mock","R3"
"667",22,17,13,0,140.453163010068,26.3767912692856,0.0289458873798736,0,"FUSClone110","mock","R3"
"668",22,18,10,0,141.803784883581,29.2970933583565,0.0259235119174922,0,"FUSClone110","mock","R3"
"669",22,19,23,0,171.497398868436,29.4731672261842,0.0231381559977184,0,"FUSClone110","mock","R3"
"670",22,20,11,4,116.471260053571,31.1582820559852,0.0254786230204744,0.0386565904075835,"FUSClone110","mock","R3"
"671",22,21,13,0,189.530846776906,32.8327003456652,0.0275530284033374,0,"FUSClone110","mock","R3"
"672",23,1,4,0,107.099443472689,15.2727398774587,0.0263103492564764,0,"FUSClone110","mock","R3"
"673",23,2,7,1,184.435859387508,29.3258871603757,0.0297205804747528,0.0375753419163326,"FUSClone110","mock","R3"
"674",23,3,60,1,281.159839052241,67.5579619365744,0.0269689612744217,0.0461509114959174,"FUSClone110","mock","R3"
"675",23,4,26,5,114.952529856469,38.9886170679238,0.0289446367955633,0.035999321824109,"FUSClone110","mock","R3"
"676",23,5,27,5,251.848707450787,36.9559322143905,0.0262270814952349,0.0315138659250532,"FUSClone110","mock","R3"
"677",23,6,14,3,158.328466206091,21.6176090834197,0.031149889464078,0.0336397855404626,"FUSClone110","mock","R3"
"678",23,7,55,5,361.811063880101,60.2529950290918,0.0276556068696568,0.0324191213975839,"FUSClone110","mock","R3"
"679",23,8,1,0,200.474998740247,8.17605866678059,0.0273085629774465,0,"FUSClone110","mock","R3"
"680",23,9,62,1,378.994233228266,68.0273293980863,0.0255186151773331,0.0416836673393846,"FUSClone110","mock","R3"
"681",23,10,2,4,148.064469814068,15.8391089893412,0.0242219167916725,0.02798428327078,"FUSClone110","mock","R3"
"682",23,11,16,2,298.476128078531,35.6735334985424,0.0285595788875567,0.0290012971601552,"FUSClone110","mock","R3"
"683",23,12,15,7,371.762479100842,41.6539104599506,0.0304652188050484,0.0318257614788255,"FUSClone110","mock","R3"
"684",23,13,1,3,113.283528433647,15.3832762595266,0.023080360610038,0.0363211540124294,"FUSClone110","mock","R3"
"685",23,14,16,3,263.434638772858,32.1128254500218,0.0264779426124703,0.0302096845323427,"FUSClone110","mock","R3"
"686",23,15,6,5,110.635172540555,18.3984894799069,0.0252551295468914,0.0352079881929492,"FUSClone110","mock","R3"
"687",23,16,2,3,96.0935992277227,13.8919052104466,0.0249587582941684,0.0336638396191928,"FUSClone110","mock","R3"
