"","ImageNumber","ObjectNumber","BRCA1_Count","rH2AX_Count","Intensity_DAPI","Intensity_BRCA1","MeanIntensity_BRCA1_foci","MeanIntensity_rH2AX_foci","sample","treat","replicate"
"44",2,17,15,48,203.740414178465,24.4066225606948,0.0370166287730684,0.0380634205275472,"FUSClone110","15min","R1"
"45",2,18,0,52,146.52143175737,4.75652709207498,0,0.0378661818891449,"FUSClone110","15min","R1"
"46",2,19,8,51,203.29860436637,20.2620738127735,0.0314395413614076,0.0400240819553096,"FUSClone110","15min","R1"
"47",2,20,21,48,211.26009065914,21.3244222349022,0.0324797051948405,0.0377538202500785,"FUSClone110","15min","R1"
"48",2,21,17,28,115.819791542832,20.0570078315213,0.0309779390677192,0.0312787517784257,"FUSClone110","15min","R1"
"49",2,22,0,30,167.083574160701,5.10276956367306,0,0.0380501665613032,"FUSClone110","15min","R1"
"50",2,23,43,54,216.944564756239,36.6175938830711,0.0321014744557534,0.0341139398969376,"FUSClone110","15min","R1"
"51",2,24,30,56,155.070314242272,32.9537959021982,0.0341441060622071,0.0348052134119969,"FUSClone110","15min","R1"
"52",2,25,0,49,88.9991460340098,6.3687648368068,0,0.0365958308556602,"FUSClone110","15min","R1"
"53",2,26,11,50,196.170398073038,25.2638897383586,0.0263455301047943,0.0346109854419844,"FUSClone110","15min","R1"
"54",2,27,11,36,171.767254639417,20.4130923999473,0.0248632349060783,0.0336545292902498,"FUSClone110","15min","R1"
"55",2,28,0,27,71.0443431301974,4.98062108224258,0,0.0376816485290771,"FUSClone110","15min","R1"
"56",2,29,1,54,134.512719095452,11.4504616989288,0.0219520106911659,0.0371626804686032,"FUSClone110","15min","R1"
"57",3,1,25,80,178.068971578497,42.6686506592669,0.0252160516711457,0.0339846715826769,"FUSClone110","15min","R1"
"58",3,2,39,27,142.796658915002,33.3963227442,0.0317756555555332,0.0283019587079948,"FUSClone110","15min","R1"
"59",3,3,11,29,163.49729205505,15.721507694805,0.031434972186969,0.0316873558317796,"FUSClone110","15min","R1"
"60",3,4,36,67,128.573984069051,34.7832305380143,0.0352017426361571,0.0344394741495254,"FUSClone110","15min","R1"
"61",3,5,16,59,115.708629604662,17.082475121133,0.0316852425937163,0.0311610075846157,"FUSClone110","15min","R1"
"62",3,6,25,62,199.17091703834,27.447013230063,0.0323607581480437,0.0337160077238178,"FUSClone110","15min","R1"
"63",3,7,25,51,245.414710436482,26.8895706629846,0.0301627110524268,0.0330962507058698,"FUSClone110","15min","R1"
"64",3,8,27,47,149.6329752889,27.3445794102736,0.032089026132844,0.0357708297586334,"FUSClone110","15min","R1"
"65",3,9,23,60,124.121126719518,24.988632227527,0.0314822245521707,0.033363456271707,"FUSClone110","15min","R1"
"66",3,10,0,48,212.028061989695,5.78683151165023,0,0.0384403153702582,"FUSClone110","15min","R1"
"67",3,11,0,40,196.822950226255,6.51554137933999,0,0.0361564569017495,"FUSClone110","15min","R1"
"68",3,12,31,50,216.032639723271,28.1996186838951,0.030947847177139,0.0330446904856834,"FUSClone110","15min","R1"
"69",3,13,28,57,227.360327286413,28.4337073466741,0.0314952212817051,0.0326003185732522,"FUSClone110","15min","R1"
"70",3,14,27,48,239.812864055857,24.8250249538105,0.0313041579936217,0.031088726842821,"FUSClone110","15min","R1"
"71",3,15,11,44,161.986343725352,15.6048219571821,0.0326238484637499,0.0341231051771262,"FUSClone110","15min","R1"
"72",3,16,0,37,179.85062994482,6.96162361535244,0,0.0389729243633564,"FUSClone110","15min","R1"
"73",3,17,17,55,281.471413073596,23.667002564529,0.0286164500498687,0.0316525566550448,"FUSClone110","15min","R1"
"74",3,18,0,37,192.888380818069,3.87466243561357,0,0.0359814396758453,"FUSClone110","15min","R1"
"75",3,19,2,54,87.0260323770344,7.53392849396914,0.0281205971932246,0.0368014342182489,"FUSClone110","15min","R1"
"76",3,20,0,40,117.688090838725,5.71367975929752,0,0.036721655963685,"FUSClone110","15min","R1"
"77",3,21,0,39,175.598047456937,3.27489130548202,0,0.0323164085975459,"FUSClone110","15min","R1"
"78",3,22,30,60,368.776715849992,38.6995044024661,0.0290852267774865,0.0316592235825866,"FUSClone110","15min","R1"
"79",3,23,35,46,177.882490894757,36.8008700171486,0.0303281074274175,0.0368485869128826,"FUSClone110","15min","R1"
"80",3,24,2,46,76.3436793878209,10.3930114598479,0.0266567485096554,0.0397466599798094,"FUSClone110","15min","R1"
"81",3,25,1,37,146.393607029226,11.0499428838957,0.0233649533862869,0.033702708793991,"FUSClone110","15min","R1"
"82",3,26,0,74,254.28061410971,2.07063402445056,0,0.0410845755303562,"FUSClone110","15min","R1"
"83",3,27,0,35,169.374273772119,1.0336156305857,0,0.0321546959005453,"FUSClone110","15min","R1"
"84",3,28,48,77,192.10127492412,43.8107578824274,0.0323047421951256,0.0320709433796225,"FUSClone110","15min","R1"
"85",3,29,41,72,289.129168325569,46.0965747160371,0.0266890323453753,0.0309913383577366,"FUSClone110","15min","R1"
"86",3,30,33,40,159.754086233675,33.0732130126562,0.0298936755841282,0.0308773717388609,"FUSClone110","15min","R1"
"87",3,31,4,30,73.7675444527995,7.80744647816755,0.0283951959417512,0.0334717789656626,"FUSClone110","15min","R1"
"88",4,1,0,43,108.817670393968,9.23904792196117,0,0.0340399424826758,"FUSClone110","15min","R1"
"89",4,2,49,56,193.925872422755,36.2772414241917,0.0316446262860258,0.0335886751235664,"FUSClone110","15min","R1"
"90",4,3,0,38,106.58484813082,8.60779742966406,0,0.0365573434435948,"FUSClone110","15min","R1"
"91",4,4,2,41,152.699916597921,8.40636308281682,0.0260080494335853,0.034788710191778,"FUSClone110","15min","R1"
"92",4,5,34,64,208.541009483393,37.4762953717727,0.0312650574910949,0.0341446729892943,"FUSClone110","15min","R1"
"93",4,6,0,53,194.391058940906,4.48580152564682,0,0.0342306840323282,"FUSClone110","15min","R1"
"94",4,7,23,79,252.823148621013,44.0306252334267,0.0239518866486812,0.0318480158759349,"FUSClone110","15min","R1"
"95",4,8,0,32,155.266270453576,4.34767684224062,0,0.0343736056954982,"FUSClone110","15min","R1"
"96",4,9,19,47,199.176608566893,22.4980393478181,0.0313863521618892,0.0321213514553655,"FUSClone110","15min","R1"
"97",4,10,4,42,206.181827171938,11.9096819530241,0.0281348476824915,0.0380106142957389,"FUSClone110","15min","R1"
"98",4,11,0,40,211.898467078572,1.46794843510725,0,0.036810204063614,"FUSClone110","15min","R1"
"99",4,12,0,56,202.987167870626,1.06810102448799,0,0.0369573073759194,"FUSClone110","15min","R1"
"100",4,13,0,39,162.030533821089,5.38693832047284,0,0.0318896835595138,"FUSClone110","15min","R1"
"101",4,14,29,63,305.664485523012,30.7619442304131,0.0315515567360625,0.0350249642260653,"FUSClone110","15min","R1"
"102",4,15,18,44,138.860685634427,22.3569696873892,0.0294418111192089,0.0311664057669854,"FUSClone110","15min","R1"
"103",4,16,0,30,193.730739935534,5.53475246927701,0,0.0372280060995851,"FUSClone110","15min","R1"
"104",4,17,1,39,88.6923327201512,4.47759216534905,0.0256198977585882,0.0325979987093971,"FUSClone110","15min","R1"
"105",4,18,29,53,288.287282355828,31.898527730722,0.0286838249260285,0.0327546170020323,"FUSClone110","15min","R1"
"106",4,19,17,55,275.139681954868,20.4027925394475,0.0289263888989701,0.0333902109728122,"FUSClone110","15min","R1"
"107",4,20,45,43,262.410910989856,41.8097965770867,0.0308791040627072,0.0305437132554991,"FUSClone110","15min","R1"
"108",4,21,11,60,201.215152848978,18.8613109099679,0.028340423659264,0.0317572126950394,"FUSClone110","15min","R1"
"109",4,22,22,57,312.929672158323,29.4964677353855,0.0305229025871056,0.0306974312007671,"FUSClone110","15min","R1"
"110",4,23,1,47,92.9197532376274,7.33418790763244,0.0338750288356096,0.0377194531418238,"FUSClone110","15min","R1"
"111",4,24,20,41,136.498283822322,20.7699093578849,0.03235476600285,0.0341098281997983,"FUSClone110","15min","R1"
"112",4,25,12,49,200.952133059036,18.7009385903366,0.0279861867903864,0.0296504674548636,"FUSClone110","15min","R1"
"113",4,26,0,37,118.602884378284,4.89488064311445,0,0.0339261067637795,"FUSClone110","15min","R1"
"114",4,27,1,44,74.5960635750089,7.8535439663101,0.0258888376411051,0.0374515112261857,"FUSClone110","15min","R1"
"115",4,28,25,54,182.014649257064,37.004806912737,0.0237878112781563,0.0346994078656743,"FUSClone110","15min","R1"
"116",4,29,13,71,123.910506491316,17.5518731542397,0.0338755258321796,0.0454226357951638,"FUSClone110","15min","R1"
"117",5,1,13,105,285.405234758044,40.7230185922235,0.0251731926104848,0.0345407790636456,"FUSClone110","15min","R1"
"118",5,2,1,40,95.4533764787484,10.7953766135033,0.0221764451513688,0.0364760374789819,"FUSClone110","15min","R1"
"119",5,3,0,39,122.540886968374,5.61618987540714,0,0.0336191596896874,"FUSClone110","15min","R1"
"120",5,4,8,74,278.504479340976,24.9304343170952,0.027109435335539,0.0337848030845637,"FUSClone110","15min","R1"
"121",5,5,31,51,206.475029296475,31.9824676383287,0.0314367203260136,0.0338372978758677,"FUSClone110","15min","R1"
"122",5,6,16,33,103.458976572147,17.6149844764732,0.0300496966176794,0.031291843958591,"FUSClone110","15min","R1"
"123",5,7,3,40,109.089647204382,10.2254063538276,0.0278472064373394,0.0347521197987099,"FUSClone110","15min","R1"
"124",5,8,11,58,256.378622847842,27.9118793690577,0.0264245476659203,0.038634715338891,"FUSClone110","15min","R1"
"125",5,9,0,61,199.004151112633,5.99238581489772,0,0.0350783840049897,"FUSClone110","15min","R1"
"126",5,10,0,60,244.332387992181,3.28088810644113,0,0.0352156883576412,"FUSClone110","15min","R1"
"127",5,11,3,38,178.733913764823,10.8368048553821,0.0243572717687736,0.0351203532195665,"FUSClone110","15min","R1"
"128",5,12,0,36,192.759732061764,4.27527278987691,0,0.0371405956508056,"FUSClone110","15min","R1"
"129",5,13,22,59,191.602594587719,34.626459402265,0.0256465053501695,0.0387771503417257,"FUSClone110","15min","R1"
"130",5,14,30,62,273.749325631419,35.3709470601752,0.0263532122466226,0.0351824636262184,"FUSClone110","15min","R1"
"131",5,15,0,54,232.244648564374,5.64342723111622,0,0.0374244946520364,"FUSClone110","15min","R1"
"132",5,16,39,87,218.085680284072,40.5182424590457,0.0290397006837832,0.0373155191646236,"FUSClone110","15min","R1"
"133",5,17,4,47,201.616571830586,10.8787519093603,0.0260539216222242,0.0346750128057936,"FUSClone110","15min","R1"
"134",5,18,0,53,160.034699558979,1.63155567273498,0,0.0373536074571801,"FUSClone110","15min","R1"
"135",5,19,45,60,170.310018303338,45.3709471125621,0.0320800740296543,0.0353248183823003,"FUSClone110","15min","R1"
"136",5,20,43,72,186.787015202688,45.2925004977733,0.0317926248519017,0.0358286605922242,"FUSClone110","15min","R1"
"137",5,21,19,56,164.137896506814,31.7412987679709,0.0269289823914891,0.0335445774612257,"FUSClone110","15min","R1"
"138",5,22,0,68,112.970565874362,1.70110629103146,0,0.0409931039566385,"FUSClone110","15min","R1"
"139",5,23,14,32,120.079515273683,18.9019609231036,0.0325234067652357,0.0329957993902342,"FUSClone110","15min","R1"
"140",5,24,3,30,61.08993702312,7.44121467205696,0.0270615330037589,0.0337056647401408,"FUSClone110","15min","R1"
"141",6,1,2,59,120.077699505258,8.51424437505193,0.0235553522128612,0.0366036147913267,"FUSClone110","15min","R1"
"142",6,2,30,56,191.475944897626,30.5108722632285,0.0329944305704688,0.034001311654132,"FUSClone110","15min","R1"
"143",6,3,19,78,171.742245393572,24.4576792586595,0.0300893030345587,0.0309593675661552,"FUSClone110","15min","R1"
"144",6,4,18,30,169.956420795992,19.3246815712191,0.0318832628595506,0.0367314135747473,"FUSClone110","15min","R1"
"145",6,5,11,41,128.575570879504,18.9353324156255,0.0274051574841353,0.0393606533958056,"FUSClone110","15min","R1"
"146",6,6,0,52,228.220096862642,8.19243159517646,0,0.0366602936020885,"FUSClone110","15min","R1"
"147",6,7,26,72,273.054612784181,30.0460671908222,0.0343652458543204,0.0347756743975136,"FUSClone110","15min","R1"
"148",6,8,27,57,243.982468233211,27.9096667580307,0.0318156634995126,0.0380718410239813,"FUSClone110","15min","R1"
"149",6,9,0,41,133.253605476581,7.07098502968438,0,0.0378716936847031,"FUSClone110","15min","R1"
"150",6,10,3,49,184.629053699784,8.57738618832082,0.0235724065856122,0.0391594206440714,"FUSClone110","15min","R1"
"151",6,11,22,52,263.604685409227,25.4507822403684,0.0287082844865819,0.0327386296434873,"FUSClone110","15min","R1"
"152",6,12,0,29,147.467292811954,5.43585874442942,0,0.0385016891775103,"FUSClone110","15min","R1"
"153",6,13,1,63,178.668193124002,10.1273671446834,0.0275722495035121,0.0379428463127639,"FUSClone110","15min","R1"
"154",6,14,0,35,139.415579895489,5.87464717775583,0,0.0384252966674718,"FUSClone110","15min","R1"
"155",6,15,17,69,209.037110835314,26.5313498792239,0.0324249178076975,0.0381638778587507,"FUSClone110","15min","R1"
"156",6,16,6,56,62.7212333644275,12.3463951493613,0.0288576572988103,0.0378321432487227,"FUSClone110","15min","R1"
"157",6,17,21,47,165.755429076962,21.367361101089,0.031705117789976,0.0363027462773676,"FUSClone110","15min","R1"
"158",6,18,1,54,125.84795972053,8.31409178185277,0.0300170394281546,0.0405269499579205,"FUSClone110","15min","R1"
"159",6,19,1,38,64.1000233504456,12.3781644518021,0.0273000858724117,0.0398381316949435,"FUSClone110","15min","R1"
"160",6,20,0,52,138.438987365225,4.83633176796138,0,0.0351986521692423,"FUSClone110","15min","R1"
"161",6,21,14,44,92.1871065741871,17.6854659307282,0.0298227636520985,0.0384261753714791,"FUSClone110","15min","R1"
"162",6,22,16,29,120.337331768591,21.0437019977253,0.0283184898666959,0.0306324163133658,"FUSClone110","15min","R1"
"163",7,1,7,40,121.711269381689,20.7235677386634,0.0242095828839829,0.0351149173926273,"FUSClone110","15min","R1"
"164",7,2,8,29,91.1357295259368,16.8370795489755,0.0277586246713153,0.0398283891730353,"FUSClone110","15min","R1"
"165",7,3,3,38,86.3607694548555,15.2601359502878,0.0254130686492179,0.0361757104454942,"FUSClone110","15min","R1"
"166",7,4,0,118,271.078966542147,21.9883880782872,0,0.0375082704797556,"FUSClone110","15min","R1"
"167",7,5,31,39,184.946899199858,34.7889679567888,0.032018298531105,0.033413836241053,"FUSClone110","15min","R1"
"168",7,6,21,42,90.3861605927814,23.5602046318818,0.0315955398192131,0.0359994593049861,"FUSClone110","15min","R1"
"169",7,7,14,55,150.849424553802,18.6872665078845,0.0291062535918054,0.0361480876341014,"FUSClone110","15min","R1"
"170",7,8,11,48,138.046632144134,17.211947937496,0.0307125147060348,0.0368601363933288,"FUSClone110","15min","R1"
"171",7,9,27,43,222.046052465681,25.1383842318319,0.0313762282122132,0.0305441947454943,"FUSClone110","15min","R1"
"172",7,10,38,44,304.112292081583,40.4792403255124,0.0311505701107028,0.0316505863795246,"FUSClone110","15min","R1"
"173",7,11,27,57,209.09431663435,27.1292593658436,0.0308260153810332,0.0331174724252682,"FUSClone110","15min","R1"
"174",7,12,15,53,180.673533833353,20.6442208169028,0.0329424933274186,0.0338023031346285,"FUSClone110","15min","R1"
"175",7,13,12,56,205.449272001861,18.1041124637704,0.0310139093777325,0.0365142690645423,"FUSClone110","15min","R1"
"176",7,14,24,44,172.025635712314,28.3822234307881,0.0285904745013161,0.0347232591848574,"FUSClone110","15min","R1"
"177",7,15,7,37,201.171405196888,16.4839552713092,0.0244771933320152,0.0329153614444736,"FUSClone110","15min","R1"
"178",7,16,20,42,93.7665068702772,24.9723966207821,0.0318750495844101,0.0324196991963402,"FUSClone110","15min","R1"
"179",7,17,4,33,160.939956348389,11.4499886580743,0.0272408298604811,0.03898701831447,"FUSClone110","15min","R1"
"180",7,18,35,57,243.241871524835,36.5867554242723,0.0290415074886101,0.0328434143865848,"FUSClone110","15min","R1"
"181",7,19,6,46,158.486351378029,14.0849165781401,0.0267169330421967,0.0345597859901164,"FUSClone110","15min","R1"
"182",7,20,27,43,158.131716409931,31.3591365430038,0.0307489413551752,0.0329962314809163,"FUSClone110","15min","R1"
"183",7,21,16,51,234.638209318975,22.2599376111757,0.0292236837679195,0.0352606845444167,"FUSClone110","15min","R1"
"184",7,22,0,51,193.716213307343,8.50666064582765,0,0.0352802267994104,"FUSClone110","15min","R1"
"185",7,23,0,38,200.310384490527,7.5093309613876,0,0.0313202432297672,"FUSClone110","15min","R1"
"186",7,24,0,40,75.2666364915203,2.49944306025282,0,0.0326769459369326,"FUSClone110","15min","R1"
"187",7,25,1,34,112.787655946566,8.99200436030515,0.0261304882856516,0.0324276482745178,"FUSClone110","15min","R1"
"188",7,26,5,27,132.170550598763,10.6558633828536,0.0254038419104062,0.0342472142714505,"FUSClone110","15min","R1"
"189",7,27,1,44,93.6229805883486,11.5471733761951,0.0248855573590845,0.0402029669352313,"FUSClone110","15min","R1"
"190",7,28,0,42,111.446540388279,9.97593662468717,0,0.0325480540706229,"FUSClone110","15min","R1"
"191",7,29,16,49,100.089815141866,28.921355223516,0.0239000882278322,0.0337845072178315,"FUSClone110","15min","R1"
"192",7,30,2,52,113.921737071592,12.7113757350016,0.0253521022270434,0.0370343323261142,"FUSClone110","15min","R1"
"193",7,31,0,37,101.762753176037,7.79998482088558,0,0.0356719799263703,"FUSClone110","15min","R1"
"194",7,32,0,45,80.0141913332045,6.99940495705232,0,0.0308552414813017,"FUSClone110","15min","R1"
"195",8,1,35,61,256.475853333017,45.0963000089396,0.0310933554356549,0.0307876068106501,"FUSClone110","15min","R1"
"196",8,2,20,62,141.441352740861,26.4761732718907,0.0292044229056531,0.0323571285847173,"FUSClone110","15min","R1"
"197",8,3,13,76,149.347631775308,21.8619823204353,0.0269771963670148,0.0345223449814164,"FUSClone110","15min","R1"
"198",8,4,18,46,233.366598788416,22.6094912914559,0.0315266654579362,0.0327532738445478,"FUSClone110","15min","R1"
"199",8,5,20,53,204.261204570299,25.1153125788551,0.0333714652102879,0.0350506690371148,"FUSClone110","15min","R1"
"200",8,6,11,52,119.975448795361,19.0504312070552,0.0334212203537472,0.035011675447172,"FUSClone110","15min","R1"
"201",8,7,19,60,207.596674299566,24.67994219088,0.0314979534988157,0.0338847317155291,"FUSClone110","15min","R1"
"202",8,8,22,47,196.966354527511,20.1266042471398,0.0303850784817966,0.0363435475826006,"FUSClone110","15min","R1"
"203",8,9,6,35,169.551385134691,8.62275124783628,0.0274899462688359,0.0386930246527809,"FUSClone110","15min","R1"
"204",8,10,16,49,212.015641102102,16.3775846085045,0.0298082753697646,0.0350136186737605,"FUSClone110","15min","R1"
"205",8,11,8,34,220.718593809288,22.4170140384231,0.0247104466685713,0.0356490368092815,"FUSClone110","15min","R1"
"206",8,12,43,63,298.531350543723,44.5781646785326,0.0245781228759254,0.0353100006521049,"FUSClone110","15min","R1"
"207",8,13,28,59,296.370352545753,29.8548563930672,0.0308696061852705,0.0338211883436135,"FUSClone110","15min","R1"
"208",8,14,17,52,134.194965242641,22.6850539275911,0.0327159230308898,0.0376302167865504,"FUSClone110","15min","R1"
"209",8,15,9,36,154.679729040945,17.3106738016941,0.0302663439811166,0.0357156975740823,"FUSClone110","15min","R1"
"210",8,16,20,41,150.49597993819,27.5691464503761,0.0348257719488558,0.0333156713943414,"FUSClone110","15min","R1"
"211",8,17,0,60,156.095568005461,6.08619826287031,0,0.035934364524969,"FUSClone110","15min","R1"
"212",8,18,21,49,189.662013237597,23.8507517031394,0.0306454147766478,0.034065195809962,"FUSClone110","15min","R1"
"213",8,19,4,38,61.1450068820268,10.4668346175458,0.0291381515266204,0.0365513747938751,"FUSClone110","15min","R1"
"214",8,20,3,36,102.783719195519,11.5111315648537,0.0262427122748541,0.0378101821893163,"FUSClone110","15min","R1"
"215",9,1,27,35,106.121981223812,26.9216908793896,0.0326037853926613,0.032433467890927,"FUSClone110","2hr","R1"
"216",9,2,22,40,136.264881968498,29.3907684888691,0.0359300662600427,0.0344853216665159,"FUSClone110","2hr","R1"
"217",9,3,11,16,276.221592217684,20.302708646981,0.0376793489472704,0.031513543400443,"FUSClone110","2hr","R1"
"218",9,4,23,22,334.963318167487,27.3900665205438,0.0355700078877979,0.0354871401868119,"FUSClone110","2hr","R1"
"219",9,5,6,10,136.692149743671,13.5188831272535,0.0364380737978739,0.0364835623850924,"FUSClone110","2hr","R1"
"220",9,6,22,41,399.615977507317,30.7324027088471,0.0338318262476599,0.032762117464668,"FUSClone110","2hr","R1"
"221",9,7,14,16,205.183002123842,18.54937068047,0.0343692489052304,0.0345233425841536,"FUSClone110","2hr","R1"
"222",9,8,15,34,156.565606682329,17.7031510872766,0.0352363126161592,0.0352617103130255,"FUSClone110","2hr","R1"
"223",9,9,9,24,172.259937980678,13.3725643644575,0.0363304013124956,0.034630587628997,"FUSClone110","2hr","R1"
"224",9,10,5,16,133.023438291624,7.85169763211161,0.0312418726261295,0.0324182943968696,"FUSClone110","2hr","R1"
"225",9,11,10,14,86.5208823743742,11.8606852237135,0.0310648464236013,0.0336434386349641,"FUSClone110","2hr","R1"
"226",9,12,25,30,159.523613985861,30.7593501822557,0.0337598625064953,0.0356310973573573,"FUSClone110","2hr","R1"
"227",9,13,24,29,190.798535908572,27.9776609817054,0.0352300083870957,0.0340642180171382,"FUSClone110","2hr","R1"
"228",9,14,29,50,180.561898938147,25.6714581563137,0.0316078440846111,0.0346117088403392,"FUSClone110","2hr","R1"
"229",9,15,24,43,202.567849836312,26.798916765023,0.0297304277966324,0.0328108611392029,"FUSClone110","2hr","R1"
"230",9,16,6,13,67.031144146109,11.656321129296,0.0368611405003035,0.0332070959529705,"FUSClone110","2hr","R1"
"231",10,1,23,9,105.39444637252,26.0591136335861,0.0277146374469998,0.0286668319669035,"FUSClone110","2hr","R1"
"232",10,2,13,20,167.691005259752,13.9330892963335,0.0361132515663035,0.0345036810805985,"FUSClone110","2hr","R1"
"233",10,3,23,20,272.150866733864,22.6233922289684,0.0323710344804674,0.0320492107978853,"FUSClone110","2hr","R1"
"234",10,4,22,42,219.195087443804,25.693858390674,0.0317387235681176,0.0345123768040564,"FUSClone110","2hr","R1"
"235",10,5,27,34,288.735134793213,34.5674222183879,0.0328607647590179,0.0330258423308607,"FUSClone110","2hr","R1"
"236",10,6,28,33,215.24652529764,32.403265617555,0.035903252661007,0.0340199497498035,"FUSClone110","2hr","R1"
"237",10,7,31,55,195.019181430573,34.6487527978607,0.032335639257133,0.0331773351725273,"FUSClone110","2hr","R1"
"238",10,8,6,12,125.522469276562,9.96632341924123,0.0327766738506255,0.0342809668436418,"FUSClone110","2hr","R1"
"239",10,9,30,33,284.25058454019,29.372884914279,0.0327084776073854,0.0336567490470815,"FUSClone110","2hr","R1"
