"","ImageNumber","ObjectNumber","BRCA1_Count","rH2AX_Count","Intensity_DAPI","Intensity_BRCA1","MeanIntensity_BRCA1_foci","MeanIntensity_rH2AX_foci","sample","treat","replicate"
"80",3,21,20,30,108.780499468092,27.5001909679268,0.0316551220788929,0.0306098724307279,"FUSClone110","15min","R2"
"81",3,22,1,30,169.747158508981,7.84617388271727,0.019863855611119,0.0339462523294494,"FUSClone110","15min","R2"
"82",3,23,25,51,274.342123316135,25.4662853518967,0.0316861668642308,0.0325671019800152,"FUSClone110","15min","R2"
"83",3,24,0,33,136.440619996982,4.89639129070565,0,0.0334147387324068,"FUSClone110","15min","R2"
"84",3,25,0,45,92.1464565545321,4.06150914914906,0,0.0337468695809954,"FUSClone110","15min","R2"
"85",3,26,1,47,202.305562485708,10.3345083692111,0.0208876938559115,0.0307210982874865,"FUSClone110","15min","R2"
"86",3,27,2,44,181.045426797122,11.7297628256492,0.0264906157805984,0.0332831606590988,"FUSClone110","15min","R2"
"87",3,28,24,52,205.040162393358,26.195681884652,0.02722872418179,0.0304865092424386,"FUSClone110","15min","R2"
"88",3,29,21,42,154.616572054802,28.0316321905702,0.0277798746332975,0.0306534754690634,"FUSClone110","15min","R2"
"89",3,30,0,56,145.462059187004,9.59478151635267,0,0.031242833514878,"FUSClone110","15min","R2"
"90",3,31,16,35,139.944701792905,22.1398185486905,0.0293477996350279,0.0299281385982906,"FUSClone110","15min","R2"
"91",3,32,10,29,136.134310394991,19.8731366593856,0.0243422930621818,0.0320172712617909,"FUSClone110","15min","R2"
"92",3,33,0,44,93.8442058314104,6.54206156427972,0,0.0282621125612986,"FUSClone110","15min","R2"
"93",4,1,18,28,82.4191047267523,19.8448464050889,0.0287465200589917,0.0322091055550824,"FUSClone110","15min","R2"
"94",4,2,19,46,198.871687480714,22.5062487132382,0.0305303881527323,0.032467591235856,"FUSClone110","15min","R2"
"95",4,3,18,29,140.623514711158,19.5713589591905,0.0305013043919529,0.031430118514697,"FUSClone110","15min","R2"
"96",4,4,0,42,161.029130041832,4.7282063504681,0,0.0347679913151993,"FUSClone110","15min","R2"
"97",4,5,13,32,108.370336946333,15.9706112234853,0.0299390101500968,0.0348719883508527,"FUSClone110","15min","R2"
"98",4,6,4,38,85.9685058468021,12.3998475244734,0.0255336766240582,0.03352292911629,"FUSClone110","15min","R2"
"99",4,7,11,71,295.259450064274,27.9252157770097,0.0238358263971915,0.0399534910211191,"FUSClone110","15min","R2"
"100",4,8,0,39,168.272053594934,6.00596633111127,0,0.0328214485024068,"FUSClone110","15min","R2"
"101",4,9,1,34,189.232075072359,7.60605790186673,0.0266804000129923,0.0318763075562212,"FUSClone110","15min","R2"
"102",4,10,14,45,175.006897683721,19.7388572511263,0.0299532711459394,0.0333378377765263,"FUSClone110","15min","R2"
"103",4,11,0,44,236.929824319668,5.95992985507473,0,0.0348503944596363,"FUSClone110","15min","R2"
"104",4,12,8,24,130.557321039261,13.5412833862938,0.0318392723032887,0.0340381355547145,"FUSClone110","15min","R2"
"105",4,13,24,52,217.497551552253,21.6569315232337,0.0323415363932932,0.03473326819533,"FUSClone110","15min","R2"
"106",4,14,0,46,205.560754427454,10.2106051261071,0,0.0343152570199192,"FUSClone110","15min","R2"
"107",4,15,0,45,255.200550120557,7.08422984764911,0,0.0356031444396033,"FUSClone110","15min","R2"
"108",4,16,1,100,235.76733150729,17.824963923078,0.0223659117473289,0.0383651387426591,"FUSClone110","15min","R2"
"109",4,17,1,54,193.418662362034,7.88050667243078,0.0251716641942039,0.0377953593597732,"FUSClone110","15min","R2"
"110",4,18,1,54,293.968933511293,6.21857028943487,0.0232683130436473,0.0362758066668106,"FUSClone110","15min","R2"
"111",4,19,24,40,180.347173905931,23.2680706800893,0.0292960568042513,0.034004002623772,"FUSClone110","15min","R2"
"112",4,20,22,51,176.347708099755,30.522789569106,0.0272939048480221,0.0339848315498095,"FUSClone110","15min","R2"
"113",4,21,1,44,208.991272419691,9.48525224532932,0.0219748991075903,0.0393848849328128,"FUSClone110","15min","R2"
"114",4,22,1,55,222.550927565433,10.885481136851,0.0218097200617194,0.0351539973505391,"FUSClone110","15min","R2"
"115",4,23,1,46,227.753018169664,9.20546281896532,0.0174817531990508,0.0334930825796613,"FUSClone110","15min","R2"
"116",4,24,28,73,360.227497715969,31.0204167924821,0.0283382339808141,0.0341615765758526,"FUSClone110","15min","R2"
"117",4,25,12,53,258.012940387474,19.4673687578179,0.0237762972360767,0.0369337737219377,"FUSClone110","15min","R2"
"118",4,26,0,51,201.727642329177,8.29372098878957,0,0.0339648205875665,"FUSClone110","15min","R2"
"119",4,27,0,35,98.7676055910997,10.8353857572656,0,0.0335769424725588,"FUSClone110","15min","R2"
"120",4,28,14,51,238.341833233135,27.6605480550788,0.0280327176562111,0.0311728070018517,"FUSClone110","15min","R2"
"121",4,29,18,45,171.402426823741,19.5088580325246,0.0282532295348254,0.0332410469896032,"FUSClone110","15min","R2"
"122",4,30,2,45,179.327245573048,9.95696964045055,0.0227805754519068,0.0373105185099699,"FUSClone110","15min","R2"
"123",4,31,3,44,180.447837639367,9.78959341603331,0.0237895922209309,0.0374719353423046,"FUSClone110","15min","R2"
"124",4,32,12,31,126.574807944475,17.9964600603562,0.0243738026618839,0.0346095609172546,"FUSClone110","15min","R2"
"125",4,33,20,57,197.767712456174,22.1538263352122,0.0288488041152195,0.0330128379604614,"FUSClone110","15min","R2"
"126",4,34,34,69,167.863020593766,32.5708860037848,0.0290357295875761,0.0319445230321112,"FUSClone110","15min","R2"
"127",5,1,21,57,112.000778748188,23.2953232449945,0.0321128313474018,0.0323592612596198,"FUSClone110","15min","R2"
"128",5,2,26,69,175.422385782003,25.6799574729521,0.0280218333914054,0.0331735044551547,"FUSClone110","15min","R2"
"129",5,3,22,50,127.911910323892,25.867368783569,0.0284256591390754,0.0301875916160984,"FUSClone110","15min","R2"
"130",5,4,0,39,145.26042640279,4.634638028685,0,0.036802585637492,"FUSClone110","15min","R2"
"131",5,5,19,56,265.34921889659,22.4138096044771,0.0296566858560713,0.0325477618140726,"FUSClone110","15min","R2"
"132",5,6,28,59,342.951019563945,32.4774245261215,0.0281624644609926,0.0301214885672,"FUSClone110","15min","R2"
"133",5,7,14,36,191.671901009511,17.1954071526416,0.0295784101803519,0.0336632483141634,"FUSClone110","15min","R2"
"134",5,8,19,57,258.927520296071,27.3113452650141,0.0314404193044728,0.0311222883241581,"FUSClone110","15min","R2"
"135",5,9,32,72,306.914702976355,34.150667804759,0.0318461130819966,0.0346390539609622,"FUSClone110","15min","R2"
"136",5,10,18,63,238.462654337985,22.0120700399857,0.0292393095166242,0.0343907129947008,"FUSClone110","15min","R2"
"137",5,11,17,54,174.556054767454,24.2565195953939,0.0295116544352,0.0341151769173589,"FUSClone110","15min","R2"
"138",5,12,20,63,377.861342336517,29.948089022655,0.0291295700660715,0.0326587707273204,"FUSClone110","15min","R2"
"139",5,13,24,65,338.492806435563,26.6321815012489,0.0266673134049633,0.0312370859017231,"FUSClone110","15min","R2"
"140",5,14,13,31,198.423011243576,16.5049364094157,0.0300342791680257,0.0323978842928576,"FUSClone110","15min","R2"
"141",5,15,13,39,209.245915065287,16.7894103785511,0.029868784994243,0.0336170367898182,"FUSClone110","15min","R2"
"142",5,16,22,69,308.749981742352,26.047303173691,0.0263471044222943,0.032066630787868,"FUSClone110","15min","R2"
"143",5,17,22,60,331.367209356278,28.1232015581336,0.027824498089166,0.0317281339382064,"FUSClone110","15min","R2"
"144",5,18,11,31,201.993362926412,17.0505074919201,0.0271187886872135,0.0314619194063439,"FUSClone110","15min","R2"
"145",5,19,24,41,254.924804313108,27.6880447568838,0.0283904026131053,0.029764660016806,"FUSClone110","15min","R2"
"146",5,20,16,48,152.289281273726,26.3166553981137,0.0291303769614399,0.0311981287022912,"FUSClone110","15min","R2"
"147",5,21,20,39,180.54898968921,21.9893188297283,0.0307417631997888,0.0316398090006187,"FUSClone110","15min","R2"
"148",5,22,21,59,154.773389042355,27.0237890046556,0.0270867672418402,0.0319144418769551,"FUSClone110","15min","R2"
"149",5,23,0,42,94.3712829279248,7.07577636931092,0,0.0380620931055491,"FUSClone110","15min","R2"
"150",5,24,0,39,143.63889571419,2.57615017401986,0,0.0304561966380682,"FUSClone110","15min","R2"
"151",5,25,0,30,102.595209130319,2.83712522545829,0,0.0300909888867799,"FUSClone110","15min","R2"
"152",6,1,3,31,116.919844880933,10.1593500585295,0.0244367302809325,0.032157128890037,"FUSClone110","15min","R2"
"153",6,2,30,49,219.217777470825,29.716853788821,0.0301246521683153,0.032474135796766,"FUSClone110","15min","R2"
"154",6,3,5,49,128.484932286432,22.2759443274699,0.0250191500969231,0.0408031717948422,"FUSClone110","15min","R2"
"155",6,4,21,42,172.422492370009,22.8904098488856,0.0330297443189036,0.0359686627056653,"FUSClone110","15min","R2"
"156",6,5,0,33,122.352651690831,6.42206459352747,0,0.0370843913398375,"FUSClone110","15min","R2"
"157",6,6,23,50,146.774472195655,26.0198216964491,0.0296919131755969,0.0320805402519674,"FUSClone110","15min","R2"
"158",6,7,28,63,260.722225661157,33.3306937702,0.0317716493121354,0.03734513494101,"FUSClone110","15min","R2"
"159",6,8,0,43,177.653376573231,9.52253003627993,0,0.0354287464850978,"FUSClone110","15min","R2"
"160",6,9,3,45,103.28226193483,14.8980546160601,0.0299679098975365,0.0336479316751246,"FUSClone110","15min","R2"
"161",6,10,31,40,236.556741409237,23.7544672302902,0.0318079896577258,0.0308837796243991,"FUSClone110","15min","R2"
"162",6,11,0,45,231.979553632205,5.07780578872189,0,0.0345010919427552,"FUSClone110","15min","R2"
"163",6,12,0,52,223.104006133275,5.889265332371,0,0.0334629987833974,"FUSClone110","15min","R2"
"164",6,13,1,50,244.423713272903,15.9325552801602,0.0256379315290939,0.0367597903730861,"FUSClone110","15min","R2"
"165",6,14,0,29,133.317632276099,9.43627078714781,0,0.0313470322398964,"FUSClone110","15min","R2"
"166",6,15,3,43,181.733135548653,13.8325628729071,0.0294081196913289,0.0365044745460912,"FUSClone110","15min","R2"
"167",6,16,4,32,188.373114072718,11.0486611216329,0.0263191001502694,0.0331856102478926,"FUSClone110","15min","R2"
"168",6,17,11,39,164.261204533512,13.2073091906495,0.0324637933978533,0.0346768243079994,"FUSClone110","15min","R2"
"169",6,18,0,29,92.4766617128626,2.54297705204226,0,0.0321414757466956,"FUSClone110","15min","R2"
"170",6,19,0,30,79.1437556338497,5.64142829668708,0,0.0353256713101012,"FUSClone110","15min","R2"
"171",6,20,0,54,237.863691828912,4.91656371229328,0,0.0339784360140708,"FUSClone110","15min","R2"
"172",6,21,1,45,199.884886523942,8.70554672786966,0.026162864950796,0.0332719233370777,"FUSClone110","15min","R2"
"173",6,22,24,55,142.593866496347,30.5206991159357,0.0278162407779896,0.0348364520739137,"FUSClone110","15min","R2"
"174",6,23,5,43,161.684382865671,12.9900512280874,0.0249574655544065,0.0332755110159411,"FUSClone110","15min","R2"
"175",6,24,0,35,173.171389943222,3.5295186007861,0,0.0327484062767618,"FUSClone110","15min","R2"
"176",6,25,1,46,132.20173998829,7.18213174911216,0.0220306367716855,0.0344867112402069,"FUSClone110","15min","R2"
"177",6,26,12,27,132.650446871528,16.7759061160032,0.0307251027672438,0.0316369792474407,"FUSClone110","15min","R2"
"178",7,1,16,37,176.310216494603,20.3350730177481,0.0289772423379397,0.0287790819708025,"FUSClone110","15min","R2"
"179",7,2,25,24,107.873289620038,22.0707409374882,0.0307929302984,0.030507728754065,"FUSClone110","15min","R2"
"180",7,3,0,53,170.610727717634,5.68348216498271,0,0.0314593350335255,"FUSClone110","15min","R2"
"181",7,4,0,36,159.746426121797,4.39765014522709,0,0.0336612703924933,"FUSClone110","15min","R2"
"182",7,5,9,43,94.9081716320943,10.8710003127344,0.028115766082329,0.0331204628850228,"FUSClone110","15min","R2"
"183",7,6,13,31,141.931624855381,18.855344616808,0.0297768732600619,0.0323702385044813,"FUSClone110","15min","R2"
"184",7,7,18,56,215.557077047182,20.1738461758941,0.0285974483730475,0.0357231834914305,"FUSClone110","15min","R2"
"185",7,8,0,52,152.335546411807,4.81457240786403,0,0.0340122067967179,"FUSClone110","15min","R2"
"186",7,9,27,47,171.297200526344,29.524757981766,0.0295836919137332,0.030647606627882,"FUSClone110","15min","R2"
"187",7,10,2,46,205.009339191718,4.83566036936827,0.0244884414157193,0.0342949765910728,"FUSClone110","15min","R2"
"188",7,11,0,48,223.563165361527,8.52445266814902,0,0.0352131249643943,"FUSClone110","15min","R2"
"189",7,12,0,34,165.344976481516,5.01057454268448,0,0.0354021176298078,"FUSClone110","15min","R2"
"190",7,13,27,73,218.904784483137,29.1546351162251,0.0287671614495084,0.0331465574198829,"FUSClone110","15min","R2"
"191",7,14,4,51,215.928511976264,11.5014878369402,0.0278050684601244,0.0362337036242042,"FUSClone110","15min","R2"
"192",7,15,10,32,229.242832728429,16.8864730021451,0.0274655514568905,0.0288858377179515,"FUSClone110","15min","R2"
"193",7,16,11,43,194.649455082137,16.8788740232121,0.0283454556756185,0.0307884185998001,"FUSClone110","15min","R2"
"194",7,17,1,31,149.705180945573,5.44531933264807,0.0298847942613065,0.038196556925648,"FUSClone110","15min","R2"
"195",7,18,3,41,182.326269001933,8.63465331704356,0.0266665794562489,0.0353930172193501,"FUSClone110","15min","R2"
"196",7,19,3,50,197.79917647969,13.0411536993925,0.0229060808351884,0.037872461858701,"FUSClone110","15min","R2"
"197",7,20,13,47,161.584466817323,20.8989854315296,0.0284599448614282,0.0331523862141516,"FUSClone110","15min","R2"
"198",7,21,18,44,171.105455619749,20.7367210015655,0.0328254946939758,0.0346114924253657,"FUSClone110","15min","R2"
"199",7,22,19,31,252.648219358874,24.9069659782108,0.0279245125100999,0.0290364556658643,"FUSClone110","15min","R2"
"200",7,23,18,50,192.229404683691,20.7551081024576,0.0301871343125047,0.0323299517389642,"FUSClone110","15min","R2"
"201",7,24,33,49,186.36372996564,30.969039642252,0.0310176424486644,0.0363832079633834,"FUSClone110","15min","R2"
"202",7,25,30,77,159.557260257658,36.2919206419028,0.0255278074743565,0.0336038299368904,"FUSClone110","15min","R2"
"203",7,26,14,32,243.960418790346,20.6674602665007,0.0288291677377843,0.0287747396025058,"FUSClone110","15min","R2"
"204",7,27,26,40,156.64371767058,28.150210020598,0.0296156927817275,0.032479161681902,"FUSClone110","15min","R2"
"205",7,28,17,31,110.72443783842,22.3495538423304,0.0294741736500158,0.0304734604596837,"FUSClone110","15min","R2"
"206",7,29,5,27,130.234074082924,9.9593347851187,0.0301443843615966,0.0302908048969296,"FUSClone110","15min","R2"
"207",8,1,0,39,140.652964635752,9.29465180379339,0,0.0365068086809662,"FUSClone110","15min","R2"
"208",8,2,0,34,72.447501760209,11.1706722683739,0,0.0322679533275489,"FUSClone110","15min","R2"
"209",8,3,14,26,144.074693277944,18.0022584605031,0.0278328492986465,0.0311150773954761,"FUSClone110","15min","R2"
"210",8,4,15,36,179.434119916055,26.3813079358079,0.0257455793836615,0.0296068529026076,"FUSClone110","15min","R2"
"211",8,5,8,34,125.822095615324,18.0933853390161,0.0317771780729619,0.0341966443444995,"FUSClone110","15min","R2"
"212",8,6,3,42,140.70684411726,11.9075304234866,0.0270282490075462,0.0362021973427785,"FUSClone110","15min","R2"
"213",8,7,1,48,168.193103442201,6.73157860455103,0.0208641696307394,0.0368906601217314,"FUSClone110","15min","R2"
"214",8,8,16,17,198.427711030236,16.8635692235548,0.0286517090199549,0.0291676205829585,"FUSClone110","15min","R2"
"215",8,9,0,65,230.253926146775,6.40236521023326,0,0.0346527763683368,"FUSClone110","15min","R2"
"216",8,10,0,48,184.649699221132,5.48082708730362,0,0.0343988868156853,"FUSClone110","15min","R2"
"217",8,11,26,44,162.226062961156,30.1906617025379,0.0297679603769718,0.0309849471686782,"FUSClone110","15min","R2"
"218",8,12,9,49,168.371557704173,24.9188069785014,0.0245358204173168,0.031106666334985,"FUSClone110","15min","R2"
"219",8,13,12,45,220.119890976697,17.9242696061265,0.0293385766875191,0.031606003934092,"FUSClone110","15min","R2"
"220",8,14,1,40,187.682765531121,8.15738163166679,0.0242961775511503,0.0331668743664279,"FUSClone110","15min","R2"
"221",8,15,1,36,206.52797802235,6.66587326675653,0.0291569394990802,0.0342649514671949,"FUSClone110","15min","R2"
"222",8,16,1,52,229.008789813146,8.09140160563402,0.0305104143917561,0.0338621912705013,"FUSClone110","15min","R2"
"223",8,17,28,44,243.580377707724,24.619348620763,0.0316536841183737,0.0333926895691776,"FUSClone110","15min","R2"
"224",8,18,16,29,226.599054580322,20.5665676530916,0.0301949267091105,0.0292979275557972,"FUSClone110","15min","R2"
"225",8,19,0,33,201.999649633653,5.06543073384091,0,0.0358919808072894,"FUSClone110","15min","R2"
"226",8,20,16,34,129.02177512343,16.4103152097668,0.0308734424838542,0.033911746931786,"FUSClone110","15min","R2"
"227",8,21,21,21,127.03163249162,20.8465096445289,0.0310900465958583,0.0304481445569477,"FUSClone110","15min","R2"
"228",8,22,12,31,179.8106818737,14.3700619111769,0.0300766269331348,0.0317569476919783,"FUSClone110","15min","R2"
"229",8,23,43,72,288.970215223264,33.9948426743504,0.0316047916153085,0.0347139792077415,"FUSClone110","15min","R2"
"230",8,24,2,36,192.931624940364,7.04626540513709,0.024803540087305,0.0347999094948362,"FUSClone110","15min","R2"
"231",8,25,19,45,190.871992654633,15.9143664825242,0.0316461126767504,0.0354729670391401,"FUSClone110","15min","R2"
"232",8,26,17,32,202.439887664281,22.2646984544117,0.0306973089709296,0.0298115416508217,"FUSClone110","15min","R2"
"233",8,27,10,35,126.965850819368,17.72616171767,0.0260629010017857,0.0341479168186614,"FUSClone110","15min","R2"
"234",8,28,9,20,131.920394190121,12.7626917858142,0.0301179192533275,0.0346390528924956,"FUSClone110","15min","R2"
"235",8,29,6,41,123.401205845643,18.0290838689543,0.0258156624971497,0.0317414561228117,"FUSClone110","15min","R2"
"236",8,30,18,43,129.830549184699,22.5014573915396,0.0289694410430305,0.0322668195525048,"FUSClone110","15min","R2"
"237",9,1,25,25,184.14311509626,28.523415123811,0.0339142199181251,0.0344755879776774,"FUSClone110","2hr","R2"
"238",9,2,15,17,97.5107657026965,14.5568475809414,0.0337275620431228,0.0347652365243899,"FUSClone110","2hr","R2"
"239",9,3,42,35,241.826963459607,36.3434960627928,0.035138264056317,0.0335637320076814,"FUSClone110","2hr","R2"
"240",9,4,12,25,93.0973835431505,12.8226902743336,0.0332216418263469,0.030967863326517,"FUSClone110","2hr","R2"
