"","ImageNumber","ObjectNumber","TP53BP1_Count","rH2AX_Count","Intensity_DAPI","Intensity_TP53BP1","MeanIntensity_TP53BP1_foci","MeanIntensity_rH2AX_foci","sample","treat","replicate"
"23",1,23,10,28,200.744427324506,13.7405662017409,0.0313064209329002,0.0287036311422093,"FUSClone110","15min","R2"
"24",1,24,12,32,96.5374078962486,15.8972763482016,0.0352214590422682,0.0347488664917458,"FUSClone110","15min","R2"
"25",1,25,21,47,131.144549175398,20.1550470632501,0.0320004288691613,0.0320867929021704,"FUSClone110","15min","R2"
"26",1,26,24,30,110.632807393558,19.8053408169653,0.0329499938768792,0.0346078847002263,"FUSClone110","15min","R2"
"27",1,27,16,34,120.238880472491,18.553292258177,0.0327657604227163,0.0325001322863362,"FUSClone110","15min","R2"
"28",1,28,13,36,132.899000932695,13.4448616122827,0.0308669999262615,0.0333274768067288,"FUSClone110","15min","R2"
"29",2,1,13,31,154.394354667282,14.6669718979392,0.0348153538030276,0.0296057037169074,"FUSClone110","15min","R2"
"30",2,2,19,65,267.13020631508,28.4866866923403,0.0328349799807769,0.033182936474635,"FUSClone110","15min","R2"
"31",2,3,6,28,108.276539694052,9.89330899063498,0.0338273206688479,0.0290812097845344,"FUSClone110","15min","R2"
"32",2,4,9,21,104.059602250112,10.5165942511521,0.0320349370333122,0.0266846475772037,"FUSClone110","15min","R2"
"33",2,5,8,29,108.945113639813,10.8854200651404,0.0356346780612242,0.0293344644216984,"FUSClone110","15min","R2"
"34",2,6,14,26,169.621515699895,13.5736782664899,0.0344721103753957,0.0328595837816632,"FUSClone110","15min","R2"
"35",2,7,14,30,147.885512111476,14.2131991288625,0.0355829788686451,0.0323139315130972,"FUSClone110","15min","R2"
"36",2,8,10,31,167.850813135505,10.6362860214431,0.0302987169137817,0.0320111281419419,"FUSClone110","15min","R2"
"37",2,9,12,28,201.973343090154,13.6904708072543,0.033954107233806,0.0296188440435368,"FUSClone110","15min","R2"
"38",2,10,4,29,232.958206181182,9.49416348827071,0.0332586779933129,0.0274401898908355,"FUSClone110","15min","R2"
"39",2,11,14,29,232.310827006586,16.0740216036793,0.0333496062147859,0.0311233649162389,"FUSClone110","15min","R2"
"40",2,12,11,27,171.325124491239,12.1308309417218,0.0324570555316885,0.0305195391679584,"FUSClone110","15min","R2"
"41",2,13,3,32,99.283894569613,9.58570236735977,0.035625436477777,0.0311425976352699,"FUSClone110","15min","R2"
"42",2,14,5,27,154.191607995657,11.7013810079079,0.0429231119977813,0.0310211511453817,"FUSClone110","15min","R2"
"43",2,15,16,20,244.114840114489,15.8385443908628,0.0338757986102842,0.0311329282815842,"FUSClone110","15min","R2"
"44",2,16,9,29,79.4972919651773,9.91126884496771,0.0344875435601204,0.0315998750226023,"FUSClone110","15min","R2"
"45",2,17,9,25,105.293996020686,9.8403906985186,0.0349966082492831,0.0300015156183593,"FUSClone110","15min","R2"
"46",2,18,7,17,272.918960039271,12.6536660760175,0.0312333378266286,0.0255191019262255,"FUSClone110","15min","R2"
"47",2,19,8,26,138.229145167163,10.3111010075081,0.0368641016655388,0.0306800728389376,"FUSClone110","15min","R2"
"48",2,20,13,26,212.182101774495,14.4127566358075,0.0352185052045076,0.03087630261386,"FUSClone110","15min","R2"
"49",2,21,3,21,111.339849472512,8.17019918304868,0.0401037615413467,0.0305523260626799,"FUSClone110","15min","R2"
"50",2,22,4,23,231.325918223942,13.8428322037216,0.0310346183184513,0.0271276065136115,"FUSClone110","15min","R2"
"51",2,23,14,17,215.960388381733,14.5147021573503,0.0386737480223542,0.0280755970269862,"FUSClone110","15min","R2"
"52",2,24,7,22,167.072938703699,16.6197300297208,0.0328336487574193,0.0270154825692404,"FUSClone110","15min","R2"
"53",2,25,9,10,159.679591676919,11.9663234276231,0.0337565555760123,0.0274380218877018,"FUSClone110","15min","R2"
"54",2,26,13,27,129.579095672118,14.8843367071822,0.0331978411647297,0.0320015490772099,"FUSClone110","15min","R2"
"55",2,27,28,15,202.92343098647,25.5922943444457,0.0316412400567767,0.025826768801556,"FUSClone110","15min","R2"
"56",2,28,6,17,90.5030598540325,10.483680551406,0.034873842535689,0.0289661319973355,"FUSClone110","15min","R2"
"57",2,29,11,25,70.3005727170967,10.9544061056804,0.0329193382015838,0.0286572854078386,"FUSClone110","15min","R2"
"58",2,30,4,38,166.439613188151,14.403784369817,0.0286940112319932,0.0261607927494595,"FUSClone110","15min","R2"
"59",2,31,18,5,155.488655589987,19.9267263237853,0.0307333723079892,0.0251515774722569,"FUSClone110","15min","R2"
"60",3,1,40,18,299.692027985351,39.3630428458564,0.0314366963934212,0.0251860851094304,"FUSClone110","15min","R2"
"61",3,2,30,48,213.650263818447,30.3342795653734,0.0354997313167033,0.0315973002860752,"FUSClone110","15min","R2"
"62",3,3,21,19,125.429694748251,25.0658581133466,0.0325716771634869,0.0262754994223183,"FUSClone110","15min","R2"
"63",3,4,23,61,300.44080361072,28.698573497124,0.0316203283035529,0.030949658232529,"FUSClone110","15min","R2"
"64",3,5,11,37,125.596261995845,14.9339132604655,0.0330078707170423,0.0335341742827749,"FUSClone110","15min","R2"
"65",3,6,10,37,171.290806978475,13.0071565676481,0.0374071456389775,0.0318908215009728,"FUSClone110","15min","R2"
"66",3,7,23,25,200.106417127419,23.8414283655584,0.031425294248363,0.0271501526301285,"FUSClone110","15min","R2"
"67",3,8,15,16,192.930587334326,19.0410316225607,0.0344438538937454,0.029922054477138,"FUSClone110","15min","R2"
"68",3,9,23,27,204.624110065633,32.8420846071094,0.0303821426378071,0.0271153402759074,"FUSClone110","15min","R2"
"69",3,10,6,46,237.067369269906,13.509086846374,0.0282082660550562,0.0295920470639097,"FUSClone110","15min","R2"
"70",3,11,4,34,151.68223141483,9.60180065152235,0.0364192251034899,0.0294850902970094,"FUSClone110","15min","R2"
"71",3,12,11,27,210.564813537057,28.6037234249525,0.0268202960557448,0.0276822123601638,"FUSClone110","15min","R2"
"72",3,13,26,55,242.87670775922,24.3342185078654,0.0323199445394516,0.0333110985004043,"FUSClone110","15min","R2"
"73",3,14,24,43,229.754132229136,23.7794920441229,0.0345766295824666,0.0317453542021199,"FUSClone110","15min","R2"
"74",3,15,13,26,90.9651487590745,14.2702831504866,0.0327909390600473,0.0300961123183545,"FUSClone110","15min","R2"
"75",3,16,21,43,183.441688339459,22.8267187303863,0.0341378903826066,0.031611523186783,"FUSClone110","15min","R2"
"76",3,17,15,33,199.730236439733,19.5840544695966,0.0342897300223102,0.0293927908327724,"FUSClone110","15min","R2"
"77",3,18,22,42,234.907775248867,26.1554590973537,0.0324591608176161,0.0300850227268948,"FUSClone110","15min","R2"
"78",3,19,11,38,162.987167697866,16.814084184356,0.0336550206747905,0.0304547480535206,"FUSClone110","15min","R2"
"79",3,20,15,18,163.480232495582,23.8472573799081,0.0274775548362932,0.0274330311301704,"FUSClone110","15min","R2"
"80",3,21,17,39,111.909362001577,19.8161441951524,0.0330837123543506,0.0298277704024051,"FUSClone110","15min","R2"
"81",4,1,15,26,203.91555712861,15.9426109262276,0.0319606318701019,0.0268228987455008,"FUSClone110","15min","R2"
"82",4,2,18,17,160.108644671971,17.3326010107994,0.0397342516053241,0.029443473916437,"FUSClone110","15min","R2"
"83",4,3,23,42,227.092516175238,24.443961405661,0.0335105178226822,0.0297404676700349,"FUSClone110","15min","R2"
"84",4,4,21,28,154.509285661858,20.8173648896627,0.0325157742948205,0.0279590138605516,"FUSClone110","15min","R2"
"85",4,5,33,52,217.555123861413,28.0512552123982,0.036578252940105,0.0315675590622851,"FUSClone110","15min","R2"
"86",4,6,19,52,251.035050756531,22.4719311576337,0.0392181746340382,0.0344453640669152,"FUSClone110","15min","R2"
"87",4,7,16,20,199.072679332225,17.268207936082,0.0337933396507723,0.0299610032842767,"FUSClone110","15min","R2"
"88",4,8,14,22,191.46982594626,19.5729305930436,0.0346819120694329,0.0301741208915504,"FUSClone110","15min","R2"
"89",4,9,12,15,252.683452436235,16.3160907272249,0.0360860261682308,0.0282307124834826,"FUSClone110","15min","R2"
"90",4,10,17,40,218.185870699584,16.7592585298698,0.0334881161863068,0.0319419307397433,"FUSClone110","15min","R2"
"91",4,11,14,30,186.168139668414,19.0169376246631,0.0366130765290723,0.0329409164517433,"FUSClone110","15min","R2"
"92",4,12,20,23,235.209156130906,20.9979096350726,0.0331785325170481,0.0284718539190991,"FUSClone110","15min","R2"
"93",4,13,15,44,242.44019291061,15.381658771541,0.0315781220094907,0.0314477536246922,"FUSClone110","15min","R2"
"94",4,14,9,38,213.214649249334,12.6086214375682,0.0349807776191742,0.0312944412596836,"FUSClone110","15min","R2"
"95",4,15,22,21,144.996948731598,22.4934158462565,0.0334272650881424,0.0296699953249693,"FUSClone110","15min","R2"
"96",4,16,22,39,197.911376351723,24.8920578300022,0.0358384069020175,0.0325757112744935,"FUSClone110","15min","R2"
"97",4,17,14,21,132.052766252309,17.5223164279014,0.0349780579295182,0.0288083533987784,"FUSClone110","15min","R2"
"98",4,18,19,29,246.967148001073,19.823315912392,0.0327895867221855,0.0325090107953096,"FUSClone110","15min","R2"
"99",4,19,26,10,278.378012502799,26.1447167075239,0.0380403768438866,0.027014193140318,"FUSClone110","15min","R2"
"100",4,20,10,15,163.852384647354,14.0864272031467,0.0331087704933686,0.0286443479162925,"FUSClone110","15min","R2"
"101",4,21,23,40,286.157580635743,23.2201725584455,0.0339498817161716,0.0287133925852023,"FUSClone110","15min","R2"
"102",4,22,14,25,97.0686050010845,15.1807127073407,0.0337009264719815,0.0307732518311969,"FUSClone110","15min","R2"
"103",4,23,20,9,225.707851471147,20.3310293357354,0.035740027030249,0.0263162325673057,"FUSClone110","15min","R2"
"104",4,24,16,36,82.8761276896112,16.0933090175968,0.0334941099659458,0.0294587485950432,"FUSClone110","15min","R2"
"105",4,25,22,34,96.2207070086151,20.4683605369646,0.0347505581180665,0.0298234179865044,"FUSClone110","15min","R2"
"106",4,26,17,32,114.328466149047,17.4249181170017,0.0323838211506039,0.0287457029019971,"FUSClone110","15min","R2"
"107",4,27,18,15,122.411261620466,17.1674831174314,0.0324361427551505,0.026226799897075,"FUSClone110","15min","R2"
"108",5,1,20,36,161.225086440332,22.1215687335934,0.033175819931535,0.0305573193379318,"FUSClone110","15min","R2"
"109",5,2,2,35,211.001190954586,7.65230799186975,0.0236014683420459,0.0313590431081982,"FUSClone110","15min","R2"
"110",5,3,26,52,210.257420407142,26.0773176127113,0.0344481556366172,0.0323174094450888,"FUSClone110","15min","R2"
"111",5,4,19,28,91.896223846823,18.1550165114459,0.0348348546832744,0.0321432101263384,"FUSClone110","15min","R2"
"112",5,5,25,42,165.119722814299,25.7832304940093,0.0378774025761089,0.0324945234809968,"FUSClone110","15min","R2"
"113",5,6,14,67,299.03128185519,20.0109103368595,0.0316239014737839,0.0368330309922959,"FUSClone110","15min","R2"
"114",5,7,37,52,258.771588406526,36.1308920674492,0.0355062582963471,0.0360442211821775,"FUSClone110","15min","R2"
"115",5,8,29,47,221.594095364213,27.6103915621061,0.0352791730599595,0.0368462833476301,"FUSClone110","15min","R2"
"116",5,9,20,30,142.752774000634,22.7230183833744,0.0314186259050411,0.0280621034497849,"FUSClone110","15min","R2"
"117",5,10,35,52,271.814511985052,32.3432366186753,0.0378045525084755,0.0350151273226272,"FUSClone110","15min","R2"
"118",5,11,19,34,154.865125891287,16.0144351532217,0.0347465687369721,0.0357512997740257,"FUSClone110","15min","R2"
"119",5,12,21,36,200.019074284239,19.9465782609768,0.0375288727477015,0.034859260251107,"FUSClone110","15min","R2"
"120",5,13,9,35,189.079851122107,10.4316015087534,0.030643286784678,0.0336849115028335,"FUSClone110","15min","R2"
"121",5,14,15,33,174.440024957526,15.1325399470516,0.0358134021724265,0.0372010582574813,"FUSClone110","15min","R2"
"122",5,15,15,29,163.655833386118,16.8137332224287,0.0313411189675722,0.034295981337465,"FUSClone110","15min","R2"
"123",5,16,13,24,138.532723436598,17.7046769803856,0.0311492096458939,0.0306165220680344,"FUSClone110","15min","R2"
"124",5,17,16,53,173.949325357331,20.3600672732573,0.0338300715987729,0.0332057210814711,"FUSClone110","15min","R2"
"125",5,18,12,22,122.566293488024,23.79055485758,0.031458652250263,0.0288266526130667,"FUSClone110","15min","R2"
"126",5,19,12,37,158.477684289217,22.5283590480685,0.030547944406316,0.0287262092884501,"FUSClone110","15min","R2"
"127",5,20,17,19,207.505501550389,20.5106585477479,0.0361665159746151,0.030664373095196,"FUSClone110","15min","R2"
"128",5,21,30,30,123.547600985738,22.9596704961732,0.0339354051407476,0.0287890244623109,"FUSClone110","15min","R2"
"129",5,22,31,25,108.712230649078,23.4473488596268,0.0350641630827584,0.0274708028609813,"FUSClone110","15min","R2"
"130",6,1,31,46,144.304708043113,25.0681469270494,0.0348341969909425,0.0319690004100375,"FUSClone110","15min","R2"
"131",6,2,18,33,89.6241402397864,18.9415428310167,0.0342680834746464,0.0291324585976657,"FUSClone110","15min","R2"
"132",6,3,29,30,107.200565042673,25.2016023288015,0.0362452641152994,0.0316926822430871,"FUSClone110","15min","R2"
"133",6,4,11,37,76.4884570676368,13.3655757310335,0.0338289546715493,0.0306387707744378,"FUSClone110","15min","R2"
"134",6,5,14,31,213.267140396638,18.0182193745859,0.0288169910294862,0.0297820584686475,"FUSClone110","15min","R2"
"135",6,6,25,30,257.967834870098,32.1826201546937,0.0360065039167789,0.0287666083614438,"FUSClone110","15min","R2"
"136",6,7,7,41,91.1346308672801,14.414709810866,0.0324233236018552,0.031712447258863,"FUSClone110","15min","R2"
"137",6,8,12,6,205.849195832852,18.2366370526142,0.0295626168816973,0.0280955952795795,"FUSClone110","15min","R2"
"138",6,9,31,4,298.771665034583,35.8221563436091,0.0295632266698944,0.0266802410654251,"FUSClone110","15min","R2"
"139",6,10,4,21,100.453284921125,10.0541695882566,0.0316127227741032,0.0276482942146423,"FUSClone110","15min","R2"
"140",6,11,16,30,170.194644703064,20.8718396169133,0.0328245148815446,0.0266653905992513,"FUSClone110","15min","R2"
"141",6,12,19,28,157.050096275285,22.9502252407838,0.0312528496873878,0.0284777593351534,"FUSClone110","15min","R2"
"142",6,13,30,31,234.129504186101,29.5535517227836,0.0364646769461552,0.0300433868462152,"FUSClone110","15min","R2"
"143",6,14,22,28,203.005585492589,23.0174106757622,0.0351093201332199,0.0288716184211196,"FUSClone110","15min","R2"
"144",6,15,29,22,147.919509256026,22.1167316732462,0.0313360174953725,0.0294037925113939,"FUSClone110","15min","R2"
"145",6,16,18,61,209.006882713176,21.7354239502456,0.0331041037500914,0.0322360950082828,"FUSClone110","15min","R2"
"146",6,17,7,20,129.875715768663,9.7953460693825,0.033731096538478,0.0281663607452519,"FUSClone110","15min","R2"
"147",6,18,13,9,216.962066683685,19.4429085054435,0.0303071105764274,0.0259443984022542,"FUSClone110","15min","R2"
"148",6,19,11,18,102.29491148144,17.1056077885441,0.0324572133793763,0.0276118797134185,"FUSClone110","15min","R2"
"149",6,20,7,4,154.071916285669,15.7492028363049,0.0277055108995618,0.0234706589324174,"FUSClone110","15min","R2"
"150",6,21,11,4,257.330434852047,22.8154728147201,0.0296390964434376,0.0249500374840055,"FUSClone110","15min","R2"
"151",6,22,7,24,57.8925310915802,12.4192264445592,0.0339998378790454,0.0294305598798293,"FUSClone110","15min","R2"
"152",6,23,8,16,188.066697893664,22.9705197333824,0.0308350311751767,0.0279561859238537,"FUSClone110","15min","R2"
"153",6,24,9,26,171.100649068831,15.935866438318,0.0293393472670427,0.0281237264645449,"FUSClone110","15min","R2"
"154",6,25,10,13,51.9230643997435,9.59311825479381,0.033438205553699,0.027757899513982,"FUSClone110","15min","R2"
"155",6,26,5,1,135.512947938638,20.6683453361038,0.027419311077207,0.0205674659874704,"FUSClone110","15min","R2"
"156",6,27,12,29,131.24037605687,19.1014115880243,0.0267839177306481,0.0276136702601517,"FUSClone110","15min","R2"
"157",7,1,17,55,112.376150758471,21.1054094568826,0.0346486740494259,0.0338232771818461,"FUSClone110","15min","R2"
"158",7,2,16,36,161.416693993844,18.5388419593219,0.0319450069360466,0.0356375453591481,"FUSClone110","15min","R2"
"159",7,3,13,24,143.070588670671,20.1877623777837,0.0350915700497303,0.0300180215896985,"FUSClone110","15min","R2"
"160",7,4,19,40,116.046204863815,18.4341803453863,0.0331281203577049,0.0285583712108367,"FUSClone110","15min","R2"
"161",7,5,22,38,289.490242854459,30.5288016095292,0.0298949956607692,0.0292308940863454,"FUSClone110","15min","R2"
"162",7,6,14,28,132.525170263136,16.5126574526075,0.0341667990541194,0.0291840788404431,"FUSClone110","15min","R2"
"163",7,7,23,35,210.437080136035,24.6152897207066,0.0355148426492913,0.0285170297676264,"FUSClone110","15min","R2"
"164",7,8,34,37,206.159731969004,35.1844970525708,0.0346552979232018,0.0311912622076968,"FUSClone110","15min","R2"
"165",7,9,32,50,234.568551893812,25.5605098246597,0.0352016415572742,0.0300283241408105,"FUSClone110","15min","R2"
"166",7,10,11,19,108.028550024843,13.6899673012085,0.034084170572104,0.0266961758906227,"FUSClone110","15min","R2"
"167",7,11,26,29,217.967331045773,23.6894790458027,0.0370162544681742,0.0300715258792585,"FUSClone110","15min","R2"
"168",7,12,23,39,192.222675409401,22.6093386567663,0.0324037109109439,0.0312555597956004,"FUSClone110","15min","R2"
"169",7,13,14,35,156.523796957685,18.784161250107,0.0363387411338785,0.0323577926734192,"FUSClone110","15min","R2"
"170",7,14,17,36,199.809354300844,19.1601740629412,0.0349797727978547,0.0326739713735208,"FUSClone110","15min","R2"
"171",7,15,19,18,184.529076556442,21.4539102921262,0.0327892609878962,0.0303568458690454,"FUSClone110","15min","R2"
"172",7,16,24,46,261.649256821256,26.5866485275328,0.0342237276765234,0.0302360809284936,"FUSClone110","15min","R2"
"173",7,17,15,39,151.924636168405,13.9560998883098,0.0311527296733299,0.0321446608484812,"FUSClone110","15min","R2"
"174",7,18,19,36,163.612833375344,21.7053331788629,0.031638276731,0.027761253664903,"FUSClone110","15min","R2"
"175",7,19,17,40,234.246327172965,20.6706341421232,0.0340740839224074,0.0306101383558546,"FUSClone110","15min","R2"
"176",7,20,15,28,201.106600157451,15.8768750503659,0.0322474284788125,0.0308955274744385,"FUSClone110","15min","R2"
"177",7,21,11,41,144.111025156453,16.0204929502215,0.0340638974501273,0.0328670837746987,"FUSClone110","15min","R2"
"178",7,22,16,37,185.105013131164,17.6415046444163,0.0354618611504084,0.0292978894016601,"FUSClone110","15min","R2"
"179",7,23,8,28,203.752163388534,17.4086672600824,0.0307771137800244,0.0286748867541124,"FUSClone110","15min","R2"
"180",7,24,19,33,160.651499664411,16.1597925713286,0.0344670288393071,0.0299359780198667,"FUSClone110","15min","R2"
"181",7,25,14,32,112.634333207272,15.042206566548,0.0317914134521911,0.0292503948681818,"FUSClone110","15min","R2"
"182",7,26,24,36,102.814527082024,19.6208287074696,0.0345055390280197,0.0316922738061077,"FUSClone110","15min","R2"
"183",7,27,26,40,90.0123449913226,23.9265126753598,0.032977391194771,0.0316206370833403,"FUSClone110","15min","R2"
"184",8,1,0,34,92.0224922213238,6.6000000606291,0,0.0271389555669212,"FUSClone110","15min","R2"
"185",8,2,3,2,96.0892963209189,6.54766161553562,0.0345482625524272,0.0253601129477223,"FUSClone110","15min","R2"
"186",8,3,2,35,116.414618640672,8.2956588792149,0.026924283339236,0.0277296036656817,"FUSClone110","15min","R2"
"187",8,4,9,5,179.772046038182,10.9635004997253,0.0291099371719358,0.0263439808351298,"FUSClone110","15min","R2"
"188",8,5,10,35,150.75170581718,14.0705883621704,0.0308696840248316,0.0293354250490587,"FUSClone110","15min","R2"
"189",8,6,0,6,116.857496514684,7.44614333915524,0,0.0246309971012107,"FUSClone110","15min","R2"
"190",8,7,7,9,48.9043262966443,6.95539792650379,0.0291572577322727,0.0258832409588151,"FUSClone110","15min","R2"
"191",8,8,2,14,131.171725511085,7.92899982095696,0.0329743647270582,0.0266942581964349,"FUSClone110","15min","R2"
"192",8,9,11,26,152.598001475213,13.0591745746788,0.0316155717917933,0.0294712564909713,"FUSClone110","15min","R2"
"193",8,10,0,21,226.023347034119,10.4594187263865,0,0.025216234796593,"FUSClone110","15min","R2"
"194",8,11,7,22,168.485649420647,9.66311138216406,0.0276061098683412,0.0269187370542719,"FUSClone110","15min","R2"
"195",8,12,13,27,193.124590494437,17.0135653882753,0.0297472085221342,0.0281973125217784,"FUSClone110","15min","R2"
"196",8,13,1,16,144.523171241395,7.54279398056678,0.0341504941645421,0.0274463634138712,"FUSClone110","15min","R2"
"197",8,14,1,20,186.291890611872,11.6330205949489,0.0271089238425096,0.0270475102529855,"FUSClone110","15min","R2"
"198",8,15,9,21,84.5151602821425,10.0051881393883,0.0324531936333656,0.0300903155387583,"FUSClone110","15min","R2"
"199",8,16,6,23,57.5867860824801,8.36049445834942,0.0293902018370178,0.0291655920807091,"FUSClone110","15min","R2"
"200",8,17,7,35,167.270008983091,15.9546350587625,0.0311050075574,0.027122487164533,"FUSClone110","15min","R2"
"201",9,1,13,9,144.861280770972,19.2831617882475,0.0365246773140189,0.0348022787565632,"FUSClone110","2h","R2"
"202",9,2,27,29,96.3815219032113,23.5100176776759,0.0416091703724734,0.0328671576854097,"FUSClone110","2h","R2"
"203",9,3,24,20,88.9682159384247,20.3716793502681,0.0371217777926364,0.0310678802690111,"FUSClone110","2h","R2"
"204",9,4,24,13,194.660014455672,24.2716717489529,0.0399269021703635,0.034597015853426,"FUSClone110","2h","R2"
"205",9,5,11,2,179.939468111377,15.0961471989285,0.0353585376527608,0.024532692565117,"FUSClone110","2h","R2"
"206",9,6,17,2,237.092500778381,18.0103151900694,0.0314984682608942,0.0287157841440704,"FUSClone110","2h","R2"
"207",9,7,24,10,341.219929221086,27.633371660253,0.0350428461521829,0.0307355753161695,"FUSClone110","2h","R2"
"208",9,8,21,18,110.244556942489,25.5053179089446,0.0376705274337974,0.0302884294639414,"FUSClone110","2h","R2"
"209",9,9,12,8,230.520211180206,17.2784772494342,0.0400385197057934,0.0301231834239781,"FUSClone110","2h","R2"
"210",9,10,12,10,101.540780133568,15.6587930936366,0.0418005473988243,0.0306009314247272,"FUSClone110","2h","R2"
"211",9,11,7,7,222.886320823804,16.3366751817521,0.0321353277231785,0.0271975432591512,"FUSClone110","2h","R2"
"212",9,12,36,5,372.249440278625,42.2100407215767,0.0336016603770232,0.0289123685019222,"FUSClone110","2h","R2"
"213",9,13,20,14,198.85378861404,20.7367056936491,0.0380210444300589,0.0330040111119755,"FUSClone110","2h","R2"
"214",9,14,12,6,221.824216656387,17.3874724749476,0.0348562663205806,0.0273916397623166,"FUSClone110","2h","R2"
"215",9,15,18,6,113.61245190003,19.7297323551029,0.0330637811502106,0.0298186420135579,"FUSClone110","2h","R2"
"216",9,16,12,1,152.070909311064,18.4967576041818,0.0361495024281909,0.0325975094714926,"FUSClone110","2h","R2"
"217",9,17,9,2,123.166858002311,11.7564813187346,0.0383510798670212,0.0299706263467669,"FUSClone110","2h","R2"
"218",9,18,16,7,204.166522322223,18.9688717045356,0.0387794664053041,0.0236072813099666,"FUSClone110","2h","R2"
"219",9,19,10,8,156.140108896187,14.0995957229752,0.0367548938838527,0.030257633077199,"FUSClone110","2h","R2"
"220",9,20,6,0,157.195209134137,9.87888920865953,0.0319017660419905,0,"FUSClone110","2h","R2"
"221",9,21,20,3,176.517937754747,25.2550699845888,0.0315185485399674,0.0315579178881038,"FUSClone110","2h","R2"
"222",9,22,16,8,92.8483563018963,18.3937286743894,0.0377994952911868,0.0357062233083524,"FUSClone110","2h","R2"
"223",9,23,16,15,103.108553168131,18.9183948510326,0.0392053143833052,0.033171407816424,"FUSClone110","2h","R2"
"224",10,1,13,4,86.8021824627649,17.8343786781188,0.0363055208418373,0.0305857555358671,"FUSClone110","2h","R2"
"225",10,2,12,2,81.6360880145803,22.2835127704311,0.0318199074359577,0.0293087668251246,"FUSClone110","2h","R2"
"226",10,3,18,8,166.823667192832,18.5542687787674,0.0410958672253874,0.0306062570680982,"FUSClone110","2h","R2"
"227",10,4,13,16,93.8342264206149,16.5131762651727,0.039069617357015,0.0327681790082461,"FUSClone110","2h","R2"
"228",10,5,20,6,273.192371279234,32.1620815249626,0.0369029899616396,0.0310758462936228,"FUSClone110","2h","R2"
"229",10,6,17,4,171.195209211903,17.6288548968732,0.0390462883356217,0.0333968128243993,"FUSClone110","2h","R2"
"230",10,7,12,5,153.556161384797,15.9038682740647,0.03402822251524,0.0334663134223471,"FUSClone110","2h","R2"
"231",10,8,11,4,93.6193794466089,11.1425040762406,0.0357997743386164,0.0277377373025626,"FUSClone110","2h","R2"
"232",10,9,16,12,195.864210627275,20.7237660111859,0.0410399535828677,0.0373736781321208,"FUSClone110","2h","R2"
"233",10,10,28,13,198.195560219698,31.6381629633252,0.0390823906907145,0.0330201141999003,"FUSClone110","2h","R2"
"234",10,11,16,13,233.368261935888,26.0821852143854,0.0397804833570784,0.0313045641760003,"FUSClone110","2h","R2"
