ImageNumber,ObjectNumber,Children_PLA_Count,Intensity_IntegratedIntensityEdge_DAPI,Intensity_IntegratedIntensity_DAPI,Intensity_LowerQuartileIntensity_DAPI,Intensity_MADIntensity_DAPI,Intensity_MassDisplacement_DAPI,Intensity_MaxIntensityEdge_DAPI,Intensity_MaxIntensity_DAPI,Intensity_MeanIntensityEdge_DAPI,Intensity_MeanIntensity_DAPI,Intensity_MedianIntensity_DAPI,Intensity_MinIntensityEdge_DAPI,Intensity_MinIntensity_DAPI,Intensity_StdIntensityEdge_DAPI,Intensity_StdIntensity_DAPI,Intensity_UpperQuartileIntensity_DAPI,Location_CenterMassIntensity_X_DAPI,Location_CenterMassIntensity_Y_DAPI,Location_CenterMassIntensity_Z_DAPI,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_DAPI,Location_MaxIntensity_Y_DAPI,Location_MaxIntensity_Z_DAPI,Mean_PLA_Intensity_IntegratedIntensityEdge_PLA,Mean_PLA_Intensity_IntegratedIntensity_PLA,Mean_PLA_Intensity_LowerQuartileIntensity_PLA,Mean_PLA_Intensity_MADIntensity_PLA,Mean_PLA_Intensity_MassDisplacement_PLA,Mean_PLA_Intensity_MaxIntensityEdge_PLA,Mean_PLA_Intensity_MaxIntensity_PLA,Mean_PLA_Intensity_MeanIntensityEdge_PLA,Mean_PLA_Intensity_MeanIntensity_PLA,Mean_PLA_Intensity_MedianIntensity_PLA,Mean_PLA_Intensity_MinIntensityEdge_PLA,Mean_PLA_Intensity_MinIntensity_PLA,Mean_PLA_Intensity_StdIntensityEdge_PLA,Mean_PLA_Intensity_StdIntensity_PLA,Mean_PLA_Intensity_UpperQuartileIntensity_PLA,Mean_PLA_Location_CenterMassIntensity_X_PLA,Mean_PLA_Location_CenterMassIntensity_Y_PLA,Mean_PLA_Location_CenterMassIntensity_Z_PLA,Mean_PLA_Location_Center_X,Mean_PLA_Location_Center_Y,Mean_PLA_Location_Center_Z,Mean_PLA_Location_MaxIntensity_X_PLA,Mean_PLA_Location_MaxIntensity_Y_PLA,Mean_PLA_Location_MaxIntensity_Z_PLA,Mean_PLA_Number_Object_Number,Number_Object_Number
1,1,6,9.510780576616526,580.443109508371,0.01097123697400093,0.009269855916500092,1.2944431390716828,0.03636224940419197,0.062485694885253906,0.011071921509448808,0.021080192827614707,0.019768062978982925,0.0,0.0,0.006414849698658115,0.012428876994120234,0.029465170577168465,659.8417923939701,160.40638728785433,0.0,658.9851461775921,159.4359542400581,0,679.0,245.0,0.0,0.37858650724714,1.0122758851697047,0.025891381315886974,0.013476259385546049,0.20655890991640283,0.051763689145445824,0.06211947835981846,0.030449651353943803,0.03997051812167904,0.0416622164969643,0.013651738408952951,0.013379619301607212,0.012116800316587588,0.01638364737683231,0.05649525641153256,661.1511741285691,142.95697237671442,0.0,661.1147713191671,142.87949364512505,0.0,661.3333333333334,142.66666666666666,0.0,4.666666666666667,1
1,2,1,7.9493858884088695,482.76878258562647,0.009750515222549438,0.008239870890974998,1.6515112563844867,0.035660333931446075,0.062485694885253906,0.01080079604403379,0.019233816039267985,0.017776761204004288,0.0,0.0,0.006762198346370708,0.011340557290113453,0.026337072253227234,118.3742420892805,212.2758639111681,0.0,117.06243027888446,211.2725498007968,0,102.0,246.0,0.0,0.3408865500241518,1.4923018226400018,0.021370260044932365,0.021225299686193466,0.1067653420693988,0.035873960703611374,0.062485694885253906,0.021305409376509488,0.03927110059578952,0.04014648497104645,0.01257343403995037,0.01257343403995037,0.0077461906074318895,0.01932169978450192,0.06140993349254131,110.40115340356193,241.28984232846645,0.0,110.42105263157895,241.39473684210526,0.0,110.0,240.0,0.0,12.0,2
1,3,5,6.885893106926233,422.73229780141264,0.0119935916736722,0.008682383224368095,2.285520331749812,0.03967345878481865,0.062485694885253906,0.010610004787251513,0.02135335140685016,0.02035553567111492,0.0,0.0,0.0064190939942733284,0.012116668002448799,0.029282063245773315,409.16330760746354,224.7658843717677,0.0,407.772945395767,222.95191190584433,0,414.0,279.0,0.0,0.3926482055336237,1.2563180038705468,0.022132448386400938,0.01512626875191927,0.25649003490321437,0.04827039018273353,0.059882505983114245,0.02569674437525324,0.036725431856678516,0.037175554968416694,0.011606012098491192,0.011502250842750073,0.010938443687349189,0.01626097806311768,0.053801022656261924,403.14098021590536,245.92429741778466,0.0,403.11957042957044,245.99835830835832,0.0,402.8,245.0,0.0,12.0,3
1,4,4,8.480521941091865,591.6925792121328,0.0120088504627347,0.00878919754177332,1.759311909505932,0.03622491657733917,0.062485694885253906,0.01152244828952699,0.02140478888731805,0.020202945917844772,0.0,0.0,0.006557590979894982,0.01221966165536107,0.029465170577168465,865.9135954209055,244.26699039714129,0.0,867.2501175704518,243.1229244293311,0,818.0,290.0,0.0,0.4157740157097578,1.2582131733652204,0.03011654084548354,0.010530632454901934,0.20805890786992293,0.06095979269593954,0.061043716967105865,0.031921358632166455,0.042431765857967506,0.04724383959546685,0.011959258466959,0.011871519032865763,0.01557138285656558,0.017153671918178223,0.05790608050301671,856.4992765213475,265.3692907382997,0.0,856.4242063492063,265.4810515873016,0.0,856.25,265.75,0.0,13.25,4
1,5,3,6.860715693095699,513.536387167871,0.01718165911734104,0.010559244081377983,1.1167860950434618,0.03920042887330055,0.062485694885253906,0.011012384740121508,0.028174487692317497,0.027679866179823875,0.0,0.0,0.006699969580434613,0.01449421124377451,0.03834592178463936,535.7506730288014,369.2292685800519,0.0,535.6602841937785,368.116146376255,0,567.0,339.0,0.0,0.33492027192066115,0.9413239710653821,0.02479209564626217,0.011960529411832491,0.1335783366587289,0.04820324977238973,0.062485694885253906,0.026952506908925162,0.03690527106223522,0.03698532655835152,0.01188677828758955,0.01188677828758955,0.011327152818146849,0.016029516699771193,0.05224816252787908,540.3382973693548,362.5601527150375,0.0,540.2454545454544,362.4848484848485,0.0,540.3333333333334,362.3333333333333,0.0,21.333333333333332,5
1,6,2,5.553948314860463,398.8055102129001,0.016342412680387497,0.008957047015428543,0.575408594169202,0.032715342938899994,0.062485694885253906,0.011107896629720925,0.025701199343487795,0.024933241307735443,0.0,0.0,0.00671581766441694,0.013098071107776568,0.03439383581280708,933.9577324060235,400.28322705714476,0.0,933.6031449378102,399.83005735644775,0,947.0,355.0,0.0,0.43737697461619973,1.4219119581393898,0.0277809570543468,0.016441596671938896,0.2405050281755865,0.05833524093031883,0.062485694885253906,0.03224697587494221,0.04343856664442724,0.04556343890726566,0.011482414323836565,0.011482414323836565,0.013817217810635324,0.01724012371394407,0.062485694885253906,897.3640250718165,405.2365707636862,0.0,897.2553191489362,405.04787234042556,0.0,897.5,406.0,0.0,24.5,6
1,7,3,6.5039292487781495,362.25133326021023,0.010070954449474812,0.008422979153692722,2.2430184882853808,0.032578010112047195,0.062485694885253906,0.010750296278972149,0.01973476428743791,0.018234530463814735,0.0,0.0,0.006504135778671979,0.011632677797425918,0.02700846828520298,103.10596396736298,491.12050442418445,0.0,101.09789714534757,490.12110481586404,0,136.0,477.0,0.0,0.3180285356938839,0.7974924395481745,0.024544136365875602,0.01191475180288156,0.2523527755890893,0.053981332729260124,0.05530886848767599,0.02851004910589468,0.036996346575617005,0.04135957919061184,0.011545993387699127,0.011545993387699127,0.013456032696679039,0.014650501251122305,0.05106940368811289,93.32621837030996,456.43640943215934,0.0,93.23809523809524,456.26190476190476,0.0,94.33333333333333,456.6666666666667,0.0,29.333333333333332,7
1,8,2,8.010956046869978,654.794021090027,0.015602350234985352,0.009124893695116043,2.6940857865070362,0.03318837285041809,0.062485694885253906,0.010899259927714256,0.024971170051484515,0.024139773100614548,0.0,0.0,0.006698708087550463,0.01336975375665384,0.033928435295820236,732.7925421836776,511.60806947287244,0.0,734.4448554648768,509.48016932346883,0,740.0,493.0,0.0,0.38434424670413136,1.071984444744885,0.018860151758417487,0.014621957205235958,0.12924826985817958,0.05696955882012844,0.062485694885253906,0.02680247215846298,0.03478965464778043,0.03532082028687,0.010376134887337685,0.010376134887337685,0.015641993404633937,0.017130412577264706,0.051867322996258736,726.1002869560723,466.30643004771485,0.0,726.0405405405405,466.4189189189189,0.0,727.0,466.5,0.0,31.0,8
1,9,2,6.038437525276095,445.89028964261524,0.012909132987260818,0.008834972977638245,0.6984902048974241,0.03643854334950447,0.062485694885253906,0.010501630478741034,0.021975864447639982,0.021210040897130966,0.0,0.0,0.00681485178466793,0.012333536169921677,0.03036545403301716,307.1197610486487,544.7229609980892,0.0,306.9409068506653,544.0477575160178,0,356.0,550.0,0.0,0.28132295748218894,0.9152971734292805,0.021576256724074483,0.011493859346956015,0.18586152427035235,0.03543907776474953,0.05281910486519337,0.02293733921353979,0.032593614494298734,0.03115510707721114,0.01074235187843442,0.01074235187843442,0.00814961444722036,0.014019313160883666,0.0490920883603394,321.9421271441132,539.2551394456282,0.0,321.890243902439,539.3780487804878,0.0,322.0,538.5,0.0,36.5,9
1,10,1,6.836575936758891,549.4445435900707,0.014660105109214783,0.008636606857180595,1.8007793869081803,0.03443961217999458,0.062485694885253906,0.01069886688068684,0.023445468043100947,0.022873273119330406,0.0,0.0,0.006854718096490388,0.012547978647606145,0.0319676510989666,915.6949291513473,563.9205004035911,0.0,917.3469596756987,563.2038404096437,0,860.0,539.0,0.0,0.45851835049688816,1.884718089364469,0.0235446710139513,0.01730373129248619,0.048801867384872924,0.05867093801498413,0.062485694885253906,0.024132544762994115,0.04097213237748846,0.045181963592767715,0.01045242976397276,0.01045242976397276,0.012514080732888502,0.019473774334135368,0.062485694885253906,921.6670606822889,593.4525928002141,0.0,921.695652173913,593.4130434782609,0.0,920.0,593.0,0.0,42.0,10
