ImageNumber,ObjectNumber,Children_PLA_Count,Intensity_IntegratedIntensityEdge_DAPI,Intensity_IntegratedIntensity_DAPI,Intensity_LowerQuartileIntensity_DAPI,Intensity_MADIntensity_DAPI,Intensity_MassDisplacement_DAPI,Intensity_MaxIntensityEdge_DAPI,Intensity_MaxIntensity_DAPI,Intensity_MeanIntensityEdge_DAPI,Intensity_MeanIntensity_DAPI,Intensity_MedianIntensity_DAPI,Intensity_MinIntensityEdge_DAPI,Intensity_MinIntensity_DAPI,Intensity_StdIntensityEdge_DAPI,Intensity_StdIntensity_DAPI,Intensity_UpperQuartileIntensity_DAPI,Location_CenterMassIntensity_X_DAPI,Location_CenterMassIntensity_Y_DAPI,Location_CenterMassIntensity_Z_DAPI,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_DAPI,Location_MaxIntensity_Y_DAPI,Location_MaxIntensity_Z_DAPI,Mean_PLA_Intensity_IntegratedIntensityEdge_PLA,Mean_PLA_Intensity_IntegratedIntensity_PLA,Mean_PLA_Intensity_LowerQuartileIntensity_PLA,Mean_PLA_Intensity_MADIntensity_PLA,Mean_PLA_Intensity_MassDisplacement_PLA,Mean_PLA_Intensity_MaxIntensityEdge_PLA,Mean_PLA_Intensity_MaxIntensity_PLA,Mean_PLA_Intensity_MeanIntensityEdge_PLA,Mean_PLA_Intensity_MeanIntensity_PLA,Mean_PLA_Intensity_MedianIntensity_PLA,Mean_PLA_Intensity_MinIntensityEdge_PLA,Mean_PLA_Intensity_MinIntensity_PLA,Mean_PLA_Intensity_StdIntensityEdge_PLA,Mean_PLA_Intensity_StdIntensity_PLA,Mean_PLA_Intensity_UpperQuartileIntensity_PLA,Mean_PLA_Location_CenterMassIntensity_X_PLA,Mean_PLA_Location_CenterMassIntensity_Y_PLA,Mean_PLA_Location_CenterMassIntensity_Z_PLA,Mean_PLA_Location_Center_X,Mean_PLA_Location_Center_Y,Mean_PLA_Location_Center_Z,Mean_PLA_Location_MaxIntensity_X_PLA,Mean_PLA_Location_MaxIntensity_Y_PLA,Mean_PLA_Location_MaxIntensity_Z_PLA,Mean_PLA_Number_Object_Number,Number_Object_Number
1,1,0,4.631815107772127,258.3680033495184,0.00874341931194067,0.0076295118778944016,0.5605710746366567,0.030594339594244957,0.062485694885253906,0.009530483760847997,0.01701020497396263,0.016281375661492348,0.0,0.0,0.006385317086795319,0.01070793401861774,0.024155031889677048,669.4035342508328,141.76825850267156,0.0,669.6562644018697,141.26789123707945,0,609.0,102.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
1,2,0,6.797573885414749,257.7403999234084,0.008087282069027424,0.006469825282692909,0.18687692888460283,0.0316472128033638,0.06175326183438301,0.009507096343237412,0.014781235299845638,0.01440451666712761,0.0,0.0,0.006097373647237082,0.009877550918157384,0.021419852506369352,186.2053444740483,153.38042120027,0.0,186.10494924585652,153.22280208751505,0,191.0,188.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
1,3,1,6.149797871010378,476.9111338846851,0.011154345236718655,0.008239872753620148,2.278384538886482,0.030807964503765106,0.062485694885253906,0.009684721056709257,0.02029668186937418,0.01905851811170578,0.0,0.0,0.006370232974372973,0.011394534896042169,0.027542535215616226,416.73988715459967,205.9250954223848,0.0,414.764991275482,204.78895178107842,0,516.0,195.0,0.0,0.26318760961294174,0.5163347832858562,0.02639047848060727,0.016617074608802795,0.26655358275479724,0.05882352963089943,0.062485694885253906,0.03289845120161772,0.039718060252758175,0.04586862027645111,0.011413748376071453,0.011413748376071453,0.016278029749479825,0.017481846833442685,0.05718699935823679,380.9399787217499,218.25970802574554,0.0,381.0,218.0,0.0,381.0,218.0,0.0,2.0,3
1,4,5,4.8774395771324635,343.73115311958827,0.010101472958922386,0.008270390331745148,2.3596161210250837,0.03631647303700447,0.062485694885253906,0.009343753979180965,0.0195612994035732,0.018127718940377235,0.0,0.0,0.0064485570025763815,0.011314396202395832,0.02668802998960018,737.2828175580731,322.80767806270524,0.0,735.8236398816299,320.9533348508992,0,776.0,347.0,0.0,0.2989578077569604,0.621240558847785,0.02731593819335103,0.010383764468133449,0.20282906837046707,0.05394979789853096,0.05961089506745339,0.03317606355684499,0.038520631318092025,0.04062409419566393,0.015957885421812534,0.01526512559503317,0.01316287962525399,0.014212750338237814,0.05152208786457777,741.9795859602449,335.2915757433155,0.0,741.925,335.3,0.0,742.0,335.0,0.0,5.0,4
1,5,5,5.542122581740841,453.74015651317313,0.01017776783555746,0.008178835734724998,0.1544511717406751,0.03454642742872238,0.062485694885253906,0.009393428104645494,0.01951654507777423,0.018173495307564735,0.0,0.0,0.006575245659028469,0.011227875062176904,0.026565957814455032,321.6765285473597,514.6652093905358,0.0,321.67878188309174,514.5107746569745,0,321.0,532.0,0.0,0.24950026888400317,0.4529884822666645,0.016831464227288963,0.008262761123478412,0.1758988575437701,0.046616312116384506,0.05155413150787354,0.024802755557133686,0.025430477393042834,0.023302052356302737,0.012719920836389065,0.012060730904340743,0.011068942042780174,0.011395376842164837,0.03297550957649946,286.69904269572106,519.3487871136028,0.0,286.7307692307692,519.3076923076923,0.0,286.6,520.8,0.0,11.0,5
1,6,2,4.7593957907520235,375.14003388630226,0.011535820551216602,0.008346684277057648,1.5315863421738922,0.03610284626483917,0.062485694885253906,0.008979992058022686,0.02053986168891274,0.01933318004012108,0.0,0.0,0.0066275709906674415,0.011607339931012706,0.028122376650571823,622.6737703679723,550.0310017113014,0.0,621.1759198423127,550.3506898817345,0,561.0,590.0,0.0,0.3075303272344172,0.7164110825397074,0.024307622108608484,0.010845350101590157,0.10804702954222756,0.04911879077553749,0.057999541983008385,0.028752447781153025,0.03500843715620581,0.03444342687726021,0.014465553220361471,0.014465553220361471,0.010097867783127632,0.012824374452403597,0.046967269852757454,620.1933961361499,528.9146901610586,0.0,620.1774193548388,528.9516129032259,0.0,621.5,529.0,0.0,11.5,6
1,7,1,4.2999008577317,275.68063029670157,0.009277485311031342,0.0078889150172472,0.7550197733908615,0.035553522408008575,0.062485694885253906,0.009014467206984697,0.018188337421435743,0.017074845731258392,0.0,0.0,0.0063012646504736,0.010859814492044503,0.02514686807990074,931.072977403633,557.9619666703088,0.0,931.7238239757207,558.3446592333576,0,890.0,599.0,0.0,0.2854963010177016,0.6184939378872514,0.02161058923229575,0.01036087516695261,0.25475806383596034,0.04383917152881622,0.04557869955897331,0.02595420918342742,0.029452092280345305,0.027313648723065853,0.010650797747075558,0.010650797747075558,0.01129438759886755,0.01090035588180553,0.040680551901459694,942.0893592892483,561.5519700143295,0.0,942.2857142857143,561.7142857142857,0.0,942.0,561.0,0.0,14.0,7
1,8,1,5.170458585955203,366.60062737879343,0.010128175839781761,0.008148317225277424,0.27200534227430795,0.03343251720070839,0.062485694885253906,0.009299385945962595,0.019385575981111174,0.017990386113524437,0.0,0.0,0.00713348675633184,0.011199668944632918,0.026443885639309883,760.2728156956433,684.666708905989,0.0,760.004230342129,684.6237110676326,0,760.0,737.0,0.0,0.3657282404601574,1.0319981761276722,0.026581216603517532,0.011566337198019028,0.21391838132655872,0.062485694885253906,0.062485694885253906,0.030477353371679783,0.04299992400531968,0.05091935768723488,0.01190203707665205,0.01190203707665205,0.015891753699913858,0.018413080402837935,0.062485694885253906,825.344984621978,656.1474154213306,0.0,825.5,656.0,0.0,825.0,655.0,0.0,16.0,8
1,9,2,6.982665806077421,500.88575802976266,0.013427939265966415,0.008255131542682648,1.2372380583029752,0.03695734962821007,0.062485694885253906,0.00956529562476359,0.021861284830209615,0.021164262667298317,0.0,0.0,0.0063721206997812505,0.011839387332256923,0.029816128313541412,531.2688801154331,730.2622363854282,0.0,530.777060055866,731.3975209497206,0,626.0,768.0,0.0,0.1820630212314427,0.3400701913051307,0.019825284834951162,0.007141221780329943,0.11588491058282607,0.03358510881662369,0.041931791231036186,0.022757877653930336,0.026159245485010058,0.025513084139674902,0.013633936177939177,0.013633936177939177,0.0064262989565690605,0.008455345109601605,0.03448538947850466,470.9304922360019,719.091638267252,0.0,471.0,719.0,0.0,470.5,718.5,0.0,18.0,9
1,10,4,5.353856772184372,390.60557171842083,0.00936903990805149,0.0079346913844347,2.348740522577295,0.0321202427148819,0.062485694885253906,0.00949265385139073,0.01840135543027375,0.01715114153921604,0.0,0.0,0.0062311332509115995,0.010937274995256594,0.02536049485206604,232.5996203732776,758.7708481578146,0.0,230.39011636123806,757.9741838224902,0,224.0,726.0,0.0,0.376962692476809,0.7923247131984681,0.0213159000268206,0.011390860890969634,0.2547725025506321,0.05402075219899416,0.058922712691128254,0.02846536878907286,0.03265736599843521,0.03121232963167131,0.012325474992394447,0.011905851773917675,0.012510043703692578,0.014373204976017623,0.04519340815022588,220.1007725679441,750.0044261310034,0.0,220.25201149425288,750.0048850574713,0.0,219.25,750.0,0.0,20.25,10
