ImageNumber,ObjectNumber,Children_PLA_Count,Intensity_IntegratedIntensityEdge_DAPI,Intensity_IntegratedIntensity_DAPI,Intensity_LowerQuartileIntensity_DAPI,Intensity_MADIntensity_DAPI,Intensity_MassDisplacement_DAPI,Intensity_MaxIntensityEdge_DAPI,Intensity_MaxIntensity_DAPI,Intensity_MeanIntensityEdge_DAPI,Intensity_MeanIntensity_DAPI,Intensity_MedianIntensity_DAPI,Intensity_MinIntensityEdge_DAPI,Intensity_MinIntensity_DAPI,Intensity_StdIntensityEdge_DAPI,Intensity_StdIntensity_DAPI,Intensity_UpperQuartileIntensity_DAPI,Location_CenterMassIntensity_X_DAPI,Location_CenterMassIntensity_Y_DAPI,Location_CenterMassIntensity_Z_DAPI,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_DAPI,Location_MaxIntensity_Y_DAPI,Location_MaxIntensity_Z_DAPI,Mean_PLA_Intensity_IntegratedIntensityEdge_PLA,Mean_PLA_Intensity_IntegratedIntensity_PLA,Mean_PLA_Intensity_LowerQuartileIntensity_PLA,Mean_PLA_Intensity_MADIntensity_PLA,Mean_PLA_Intensity_MassDisplacement_PLA,Mean_PLA_Intensity_MaxIntensityEdge_PLA,Mean_PLA_Intensity_MaxIntensity_PLA,Mean_PLA_Intensity_MeanIntensityEdge_PLA,Mean_PLA_Intensity_MeanIntensity_PLA,Mean_PLA_Intensity_MedianIntensity_PLA,Mean_PLA_Intensity_MinIntensityEdge_PLA,Mean_PLA_Intensity_MinIntensity_PLA,Mean_PLA_Intensity_StdIntensityEdge_PLA,Mean_PLA_Intensity_StdIntensity_PLA,Mean_PLA_Intensity_UpperQuartileIntensity_PLA,Mean_PLA_Location_CenterMassIntensity_X_PLA,Mean_PLA_Location_CenterMassIntensity_Y_PLA,Mean_PLA_Location_CenterMassIntensity_Z_PLA,Mean_PLA_Location_Center_X,Mean_PLA_Location_Center_Y,Mean_PLA_Location_Center_Z,Mean_PLA_Location_MaxIntensity_X_PLA,Mean_PLA_Location_MaxIntensity_Y_PLA,Mean_PLA_Location_MaxIntensity_Z_PLA,Mean_PLA_Number_Object_Number,Number_Object_Number
1,1,2,7.112047070404515,139.653560183011,0.006820783019065857,0.00637827068567276,0.9683394562891225,0.0315861739218235,0.05758754909038544,0.00948272942720602,0.012139565384475921,0.009781032800674438,0.0,0.0,0.006074218315270732,0.008943933748306395,0.01722743548452854,101.1889942188985,72.28055518462655,0.0,102.1336926286509,72.4932197496523,0,48.0,57.0,0.0,0.32816052669659257,0.8172579598613083,0.02896734606474638,0.012470435351133347,0.16214410921742184,0.05432211793959141,0.06147859990596771,0.030967095184938183,0.03923612641941371,0.040341039188206196,0.01847104635089636,0.01847104635089636,0.011815304234183472,0.01434577123138566,0.053328373935073614,105.21978122457207,80.35637671398092,0.0,105.29310344827586,80.5,0.0,104.5,81.0,0.0,1.5,1
1,2,0,6.271854797611013,203.2126204231754,0.00872816052287817,0.007606621831655502,0.5976587789391085,0.027847714722156525,0.062485694885253906,0.00916937835908043,0.017058055940835676,0.016243228688836098,0.0,0.0,0.006052840249779102,0.010909224534455648,0.024109255522489548,709.8452103691715,72.34396317754593,0.0,710.1790480987157,71.84823302274826,0,678.0,95.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
1,3,4,7.011581680737436,164.05356023879722,0.007721065077930689,0.005828946363180876,2.5422124471415097,0.03326466679573059,0.05850309133529663,0.009475110379374914,0.014016879719651163,0.01335164438933134,0.0,0.0,0.006063324131403158,0.00978921264560442,0.019943540915846825,194.8388038693855,181.73390330106437,0.0,193.3603041695147,179.66584073820917,0,202.0,166.0,0.0,0.38222705433145165,0.9852483426220715,0.024028190760873258,0.013153277337551117,0.2754984985250381,0.0559510188177228,0.06070038955658674,0.029024209599701967,0.03516556323549254,0.035503929015249014,0.012554360320791602,0.011337453499436378,0.013170927618459193,0.014603480814017734,0.04901674692519009,166.04794005509848,175.285910288116,0.0,166.06756756756755,175.19932432432432,0.0,165.75,175.5,0.0,5.75,3
1,4,4,6.073273886926472,338.6397211556323,0.00885023269802332,0.0076295118778944016,0.6518086658552368,0.030563820153474808,0.062485694885253906,0.009229899524204365,0.01720992636863507,0.016418708488345146,0.0,0.0,0.006180508676170661,0.010697009579151226,0.024196993559598923,543.2029538385797,189.25819787905098,0.0,543.1448391523098,188.60898510951873,0,568.0,224.0,0.0,0.3450331906788051,0.8697718819603324,0.028891051071695983,0.010927367256954312,0.1542117841932068,0.05044251121580601,0.0593728544190526,0.03117804214568986,0.03813126156812768,0.03947318275459111,0.01641870755702257,0.015091172885149717,0.010372346119846838,0.013643182387421841,0.04993610270321369,555.1588003759226,187.48632475072947,0.0,555.1972140762464,187.52126099706743,0.0,555.0,187.0,0.0,7.25,4
1,5,8,6.296025084797293,248.26468438049778,0.008972304873168468,0.00785839557647705,0.561230273149732,0.031540397554636,0.062485694885253906,0.00921819192503264,0.017728126562446284,0.016739146783947945,0.0,0.0,0.006063043010406204,0.010937773265039858,0.024750133976340294,686.4784220242666,294.3989550568019,0.0,686.3161953727506,293.8616823764639,0,648.0,277.0,0.0,0.3426337087294087,0.9714255766011775,0.02387560106581077,0.012018387322314084,0.23207488802554163,0.048611429519951344,0.06163500435650349,0.027135658067807128,0.03551783725455331,0.034861142630688846,0.013378347386606038,0.013033111928962171,0.01050419878021489,0.014976254446868136,0.05059748620260507,680.5177663578405,292.96515062935094,0.0,680.5033288489265,292.85146300643567,0.0,680.875,293.25,0.0,16.375,5
1,6,5,6.306050252402201,228.7861308096908,0.009308003820478916,0.008239871822297573,1.51351847976197,0.034058138728141785,0.062485694885253906,0.00927360331235618,0.01875757405998941,0.01747157983481884,0.0,0.0,0.006229652367025694,0.011346039898589682,0.025833524763584137,429.87442230964444,351.27795007140236,0.0,428.3703369681069,351.44666721324916,0,397.0,337.0,0.0,0.28923476077616217,0.757183187827468,0.02170443246141076,0.015918211825191975,0.2221148066135052,0.05549095943570137,0.05798733532428742,0.029042140402210252,0.036918535410296924,0.03880979605019093,0.014187838695943356,0.0120241092517972,0.01387497110646536,0.01718650824878084,0.05622415542602539,436.01217364798566,332.5880508052114,0.0,436.00928571428574,332.45714285714286,0.0,435.6,332.6,0.0,20.6,6
1,7,11,5.515800765249878,266.2015581349842,0.008499274961650372,0.00709544587880373,0.9791392045167759,0.030457008630037308,0.062485694885253906,0.009270253386974585,0.01600442242139026,0.015533684752881527,0.0,0.0,0.0061771303296256925,0.010258034479801524,0.022827496752142906,839.5837235411017,491.5412396622686,0.0,839.8397162267781,492.48632237118983,0,796.0,454.0,0.0,0.2933616339313713,0.7012782931666482,0.02040478045290167,0.009938478300517256,0.17720396991523996,0.04394182105633346,0.05686482583934611,0.024708228419824674,0.031315952348738574,0.03036753460764885,0.013133856383236971,0.01258175726979971,0.009414450216787678,0.013457270126291302,0.0434351524930786,847.412287074208,504.38888781117566,0.0,847.4162251602932,504.31898625974867,0.0,847.1818181818181,504.3636363636364,0.0,32.36363636363637,7
1,8,5,5.25693146395497,268.9386296106968,0.010376134887337685,0.008621346205472946,1.0953788565595273,0.02711528167128563,0.062485694885253906,0.009320800468005267,0.020134658202492835,0.01875333860516548,0.0,0.0,0.006096509209201619,0.011674200385918748,0.02767605148255825,657.5531023675491,578.7007569758254,0.0,658.3547203713408,577.9542561952534,0,641.0,543.0,0.0,0.354891281761229,0.9267017662525177,0.024766918644309042,0.008749523386359214,0.25423729542145923,0.050254063308238985,0.06092317104339599,0.028487622177982265,0.03614313097576083,0.03589837476611137,0.012182803265750409,0.012182803265750409,0.011818025147076323,0.01522306429340069,0.05039749760180712,679.7732599047106,571.3105891743448,0.0,679.7631336405531,571.1872009617312,0.0,680.0,571.6,0.0,40.4,8
1,9,5,5.913878131425008,392.7103705138434,0.009765774011611938,0.008285649120807648,2.2980008071685774,0.03439383581280708,0.062485694885253906,0.009342619480924184,0.019378750087038904,0.017822537571191788,0.0,0.0,0.006459400106855575,0.01139881844925965,0.026504920795559883,397.6765653748812,595.2667122893055,0.0,395.900222057735,593.8088329632371,0,442.0,543.0,0.0,0.31735103446990254,0.8017212182283402,0.025326924677938224,0.013618676550686359,0.15304616539311583,0.05403524860739708,0.059739071130752566,0.03011053992703987,0.037415589544170916,0.03714503664523363,0.016070802323520185,0.015420767851173878,0.011560173971000409,0.014603319844941742,0.05262989271432161,375.01595287762905,599.9490004247289,0.0,374.95714285714286,599.861776061776,0.0,374.8,600.2,0.0,43.8,9
1,10,7,5.098847997840494,296.36708783893846,0.00857557076960802,0.007354848086833954,1.1654685474689843,0.03002975508570671,0.062485694885253906,0.009040510634468962,0.016410137754094046,0.0158541239798069,0.0,0.0,0.006178694079363848,0.010457107873190893,0.023407340049743652,302.2002389787901,955.0334203582322,0.0,301.0574197120709,955.2620708748616,0,256.0,924.0,0.0,0.3585935558325478,0.9335709420431938,0.027322368496762856,0.012609401983874184,0.2018490999106423,0.054470348571028025,0.062485694885253906,0.030601516150385817,0.039556681521680286,0.04210291164261954,0.012006670502679688,0.012006670502679688,0.013885649682041559,0.016928020884563525,0.056475820019841194,291.02386260860413,968.7398342416506,0.0,291.0337150534195,968.7329025654147,0.0,290.7142857142857,968.5714285714286,0.0,59.57142857142857,10
