"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"591","ENSG00000114541",79.3753447592337,-1.4036223102566,0.237888353471476,-5.86855745200416,4.3960307367543e-09,3.42890397466835e-07,"FRMD4B"
"592","ENSG00000114544",1007.04748309296,-0.585161912885393,0.124697296251726,-4.69266836874151,2.69664437401968e-06,9.67409424212776e-05,"SLC41A3"
"593","ENSG00000114573",742.973196649751,0.453031998283378,0.154470875723795,2.93216237483956,0.00336610702532843,0.0311387582504776,"ATP6V1A"
"594","ENSG00000114626",862.294527741921,-0.927657928694251,0.215336333530581,-4.30787784697261,1.64828366621381e-05,0.000450151952979771,"ABTB1"
"595","ENSG00000114631",1003.433306742,1.30955135293659,0.20158016171539,6.51184537357137,7.4233114505741e-11,8.69699488691204e-09,"PODXL2"
"596","ENSG00000114646",306.743230056635,1.21524106697189,0.182758225301024,6.64175285621612,3.09974413964789e-11,3.94011921750799e-09,"CSPG5"
"597","ENSG00000114698",102.520438501511,-0.896828476178617,0.261029297677378,-3.44810051901506,0.000564543894893611,0.00791647241031782,"PLSCR4"
"598","ENSG00000114744",498.206058054314,-0.637989725479816,0.163116318904961,-3.91081575122612,9.1984923262183e-05,0.00179881627712713,"COMMD2"
"599","ENSG00000114861",352.894218278391,-0.587819380718057,0.190068380686882,-3.09521833578645,0.00196668066802648,0.0209399629348507,"FOXP1"
"600","ENSG00000114867",10499.3524397161,0.688679412000128,0.155851402011737,4.41887509656777,9.92159637997135e-06,0.000293121252017747,"EIF4G1"
"601","ENSG00000114999",2732.21918076966,0.410260362214457,0.12511680037543,3.27896107488202,0.00104190006182472,0.0128625935690015,"TTL"
"602","ENSG00000115107",2821.69465600317,-0.759268394168482,0.170718335947379,-4.44785635036929,8.67314980015225e-06,0.000258836957514109,"STEAP3"
"603","ENSG00000115129",1313.24391386184,-0.631616299109349,0.20337181711522,-3.10264051862892,0.00191802467078673,0.0205067310596263,"TP53I3"
"604","ENSG00000115159",868.703919161662,0.446347018068145,0.158549403127915,2.81437239454772,0.00488725764590224,0.0416033110559813,"GPD2"
"605","ENSG00000115267",115.927115271658,-0.921018801019534,0.206034571469001,-4.46919938729989,7.85129177810734e-06,0.000240586012343432,"IFIH1"
"606","ENSG00000115590",13.5009804775564,-1.15819905355166,0.354053999805622,-3.31531960660081,0.000915384007167029,0.0116140403423188,"IL1R2"
"607","ENSG00000115648",152.899967100908,-1.39766229049157,0.185357924352247,-7.5305082816363,5.05431851842331e-14,1.03048046466706e-11,"MLPH"
"608","ENSG00000115687",687.544485753053,0.619777618951523,0.193433356151739,3.20453979412981,0.001352785884831,0.0157315471594904,"PASK"
"609","ENSG00000115756",879.707066900971,-0.375323997136013,0.135128659506942,-2.77751800732139,0.00547758048311766,0.0451900389857207,"HPCAL1"
"610","ENSG00000115884",1366.910828596,0.828738837599989,0.200780732248303,4.12955358140467,3.63468290938127e-05,0.00085831869805022,"SDC1"
"611","ENSG00000115919",16.878142354271,-1.52860060712963,0.337138659026163,-4.47450609396329,7.6588142406676e-06,0.000237158350141093,"KYNU"
"612","ENSG00000116032",16.140395513051,0.980262084729292,0.353911523979385,2.8936037262664,0.00380848475736228,0.0342464271282114,"GRIN3B"
"613","ENSG00000116138",305.595309914762,0.69612438888112,0.155433106182805,4.47464460237166,7.65385137811245e-06,0.000237158350141093,"DNAJC16"
"614","ENSG00000116209",1715.09231221062,-0.429398290878618,0.156871207637817,-2.73735875964862,0.00619347090590348,0.0495285253958697,"TMEM59"
"615","ENSG00000116254",994.224358654855,1.05415413397585,0.141109078563608,7.4658355487822,8.27726714081627e-14,1.63889889388162e-11,"CHD5"
"616","ENSG00000116260",5404.8901051978,0.483232989223754,0.127500864057478,3.79048428266065,0.000150353847143384,0.00267827545015273,"QSOX1"
"617","ENSG00000116584",1443.34513397862,0.517211181647526,0.175983049721715,2.93866334379309,0.00329630910273942,0.030783884777908,"ARHGEF2"
"618","ENSG00000116661",331.667647034969,-0.961008607098578,0.215924886738831,-4.45847755053169,8.25438401008519e-06,0.000249164294142962,"FBXO2"
"619","ENSG00000116679",5001.92601876837,-0.798662917708448,0.208763420072766,-3.83144268562684,0.000127394053124433,0.00234106078046958,"IVNS1ABP"
"620","ENSG00000116685",2170.02901875226,0.641151952467091,0.158454763842744,4.04448953388234,5.24372507081163e-05,0.00113901673690035,"KIAA2013"
"621","ENSG00000116685",2170.02901875226,0.641151952467091,0.158454763842744,4.04448953388234,5.24372507081163e-05,0.00113901673690035,"KIAA2013"
"622","ENSG00000116688",2431.50313247258,0.811749420421221,0.153030222175451,5.30290323616035,1.13975343047032e-07,6.27534829953068e-06,"MFN2"
"623","ENSG00000116711",56.212934669956,-0.757375139879555,0.264123810944,-2.8604107587901,0.00423092612091477,0.037295903545324,"PLA2G4A"
"624","ENSG00000116731",815.693945532751,0.562357461621894,0.183556343445362,3.06220841697826,0.0021971041578409,0.0228729872690899,"PRDM2"
"625","ENSG00000116745",85.1470885649967,-0.727350164253793,0.236554010166132,-3.07654910280412,0.00209411808553011,0.0219981161196172,"RPE65"
"626","ENSG00000116785",12.9585219421379,-1.37401706638411,0.355391535363897,-3.832568346604,0.000126812351764711,0.00233361925606695,"CFHR3"
"627","ENSG00000116786",1955.16840248135,0.434509805116278,0.145557754311494,2.98435295727859,0.00284178752847792,0.0274732811203837,"PLEKHM2"
"628","ENSG00000116883",38.9775517435411,1.33815129328574,0.308605792803195,4.33261129473657,1.47351132390062e-05,0.000409589397273955,"AL591845.1"
"629","ENSG00000116991",15.3078862772332,-2.10935310964259,0.352222327024471,-5.4732483597395,4.4186016288651e-08,2.77401965675579e-06,"SIPA1L2"
"630","ENSG00000117143",2224.34409521425,0.56206113070539,0.149056998274611,3.76996218686249,0.000163272282963287,0.00284682713867909,"UAP1"
"631","ENSG00000117153",706.03435410083,0.702714524283962,0.135110831000413,5.20135548201567,1.97840279368907e-07,1.01985511914774e-05,"KLHL12"
"632","ENSG00000117226",92.4511805482452,-0.686029339454059,0.222920167573517,-3.07941650104041,0.00207406500377089,0.0218684826204045,"GBP3"
"633","ENSG00000117461",620.81669407101,-0.603855036133029,0.170459305340365,-3.54337888791994,0.00039503470960035,0.00592034551680524,"PIK3R3"
"634","ENSG00000117472",53.9370008436143,-1.19531354913474,0.268060976327292,-4.45933590436725,8.22139889788658e-06,0.000249164294142962,"TSPAN1"
"635","ENSG00000117593",930.667062171181,0.487779817459627,0.147857996698572,3.29848069579785,0.000972095638553551,0.0121391106058792,"DARS2"
"636","ENSG00000117602",574.268945974647,-0.454882766565424,0.147053048098635,-3.09340245192836,0.00197875593152375,0.0210250475448592,"RCAN3"
"637","ENSG00000117614",942.868169105741,-0.542430673136889,0.153526096208743,-3.53342605024568,0.000410210829943766,0.00610285134981373,"SYF2"
"638","ENSG00000117859",2045.56765249877,-0.33795762205823,0.122747806090424,-2.75329525597959,0.00589986607405887,0.0479026506941502,"OSBPL9"
"639","ENSG00000117862",402.259741262927,0.620529475817375,0.150264995853818,4.13002136473753,3.62729524289935e-05,0.000857557561903368,"TXNDC12"
"640","ENSG00000117877",303.723892711896,0.923740596183177,0.254258748430746,3.61933772103228,0.000295357964429073,0.00468929159870739,"CD3EAP"
"641","ENSG00000118007",1307.50981210264,-0.526164625672028,0.183003455231676,-2.8750411605568,0.00403974831066599,0.0359647631704427,"STAG1"
"642","ENSG00000118217",1148.37356894,0.440575811138148,0.128937087982375,3.41705376254312,0.000633027772274819,0.00872510568051075,"ATF6"
"643","ENSG00000118276",77.6137470820279,0.802935695840211,0.265627341370597,3.03032817170103,0.00244288144771664,0.0247558143559946,"B4GALT6"
"644","ENSG00000118407",13.7171173245352,-1.1315757901814,0.350089230707741,-3.28725610342182,0.00101168781633895,0.0125620539844327,"FILIP1"
"645","ENSG00000118515",859.489491761755,-1.00784314546983,0.255094824309162,-3.97088383066248,7.16064910324976e-05,0.0014657265043153,"SGK1"
"646","ENSG00000118600",222.77130829389,0.951245059833711,0.176198591650577,5.38759428100627,7.14070196807314e-08,4.22532571628052e-06,"TMEM5"
"647","ENSG00000118620",108.642663719308,0.802737847660869,0.203350287399611,3.92962912225997,8.50769818789462e-05,0.00168290606229708,"ZNF430"
